Crash_ID,Damaged_Property
17354259,BLUE WABASH TRAILER OK LP# BU5027
17354263,METAL BARRIER
17354264,MERGE LANE STREET SIGN
17354271,GUARDRAIL
17354272,WOODEN FLOWER BED
17354272,METAL POLE AND SIGN
17354290,MOBILE SPEED TRAILER - MINOR DAMAGE
17354298,MAILBOX
17354298,MAILBOX
17354298,MAILBOX
17354298,BARBED WIRE FENCE
17354302,FENCE
17354310,TREE
17354316,TREE  THAT WAS IN FRONT OF APTS
17354316,817-991-2838
17354327,"LARGE ICE CHEST, REAR OF P/U"
17354327,"MISCELLANEOUS TOOLS, IN REAR OF P/U"
17354327,"RAKES, & SHOVELS IN REAR OF P/U"
17354327,"BOX CLAY SKEET SHOOT DISKS, DEER CORN"
17354327,LITTLE LEAGUE BASEBALL EQUIPTMENT
17354327,CAR SEAT
17354327,"DRYER, TOWED ON TRAILER"
17354333,COW WITH YELLOW TAG # JJ4 ON EAR
17354383,BUSHES
17354388,GUARDRAIL X2
17354391,METAL POLE/BARBED WIRE FENCE
17354398,GUARD RAIL
17354401,"TRASH RECEPTICLE, BRICK, MERCHANDISE"
17354402,BARBED WIRE FENCE AND TREES
17354403,BRIDGE PILING
17354413,CHAIN LINK FENCE
17354421,TREE AND FENCE
17354429,VERY MINOR BARBWIRE FENCE DAMAGE
17354445,GUARDRAIL
17354446,TX DOT DUAL POST SIGN
17354455,TREE DAMAGED
17354461,GAS METER
17354461,METAL FENCING
17354473,FIRE HYDRANT
17354493,FENCE
17354496,FENCE
17354499,COW
17354517,STOP SIGN
17354517,APPROXIMATELY 75 FEET GUARD RAIL
17354518,CABLE BARRIER
17354524,HORSE
17354545,FRONTBRICK/STONE ON BUILDING SUPPORT
17354546,STREET LIGHT
17354546,TREE
17354547,SIGN
17354553,GUARD RAIL DAMAGED-MINOR
17354560,FIRE HYDRANT
17354572,1 POST OF CABLE BARRIER SYSTEM
17354592,CABLE BARRIER
17354597,TREES
17354607,1 POST OF CABLE BARRIER SYSTEM
17354612,BRICK MAILBOX
17354612,GREEN POWER BOX SWEPCO #LP246
17354613,"GUARD RAIL AT 7200 SW LOOP 820, BENBROOK"
17354614,FENCE
17354636,BENT GUARDRAIL ON INSIDE SHOULDER
17354639,GUARD RAIL
17354655,CENTER CABLE BARRIER
17354658,FENCE
17354665,LIVESTOCK FENCE
17354669,FENCE
17354701,4FT BRICK MAILBOX
17354722,SIGNAL POLE
17354724,WIRE & WOODEN FENCE
17354726,ROCK WALL
17354737,GUARDRAIL
17354743,BLACK BELSHE TRAILER TX LP# 150493K
17354754,FENCE
17354754,ROAD SIGNS
17354760,PROPANE TANK
17354760,TELEPHONE JUNCTION BOX
17354760,HOUSE SIDING
17354760,MAIL BOX
17354760,ELECTRIC POLE
17354760,CAMPER TRAILER
17354761,FREEWAY RAILING
17354764,OVERHEAD CABLES
17354766,SIGN WAS KNOCKED DOWN
17354785,MOBILE HOME
17354790,CONCRETE BLOCK WALL MISSING BLOCKS
17354798,MIXED BREED BROWN HEIFER
17354802,DELINEATOR POLE
17354805,CAUTION NETTING PROTECTING A REPAIR
17354816,BARBED WIRE FENCE DAMAGE
17354824,ROAD SIGN
17354841,FROK LIFT DAMAGE
17354846,CITY OF AUSTIN LIGHT POLE #210614
17354858,SIGNS DAMAGED.  TRAFFIC FINES DOUBLE
17354867,STORAGE SHED
17354869,GUARDRAIL (SB635 @ OATES ENTRANCE RAMP)
17354872,DECORATIVE LIGHT POLE
17354877,STOP/STREET SIGN
17354878,FRONT BUSHES/VERY MINOR SCRATCHED WALL
17354881,METAL CABLE BARRIER
17354885,BLACK COW
17354892,5 YARDS GUARDRAIL DAMAGE
17354900,STREET SIGN (DO NOT ENTER)
17354901,"UTILITY POLE, LINES, SWITCHOUT, BOX,...."
17354909,CAPITAL METRO BUS TRASH CAN
17354937,"WATER LINE, CHAIN LINK FENCE"
17354943,WATER SPRINKLER HEAD
17354950,BRICK MAILBOX
17354962,"METAL T-POST BENT X2, BRUSH/SHRUB"
17354964,BLACK COW
17354965,CEMENT MAILBOX
17354974,MAIL BOX
17354974,LARGE TRASH CAN
17355002,STOP SIGN/ONE WAY SIGN
17355008,POLE 260103 CITY AUSTIN
17355021,GARAGE DOOR
17355027,UTILITY POLE
17355032,LIGHT POLE
17355038,METAL GUARD RAIL
17355044,1 DO NOT ENTER SIGN
17355075,UTILITY POLE
17355093,GTE UNDER GROUND CABLE BOX
17355099,GUARDRAIL END
17355108,MILE MARKER SIGN
17355113,ARROW SIGN KNOCKED DOWN
17355116,HOG WIRE FENCE
17355116,PIPE FENCE
17355122,TREE
17355127,LIGHT POLE #264737
17355147,8 POSTS OF CABLE BARRIER SYSTEM
17355148,HOUSE STRUCTURAL DAMAGE
17355150,BUILDING
17355157,TELEPHONE POLE #22771 OR #220383
17355157,CHAIN LINK FENCES
17355161,BLACK CALF
17355167,HISTORICAL MARKER SIGN
17355184,SCHOOL SPEED LIMIT SIGN
17355184,MAIL BOXES
17355184,MAIL BOX
17355184,MAILBOX
17355203,FENCE
17355218,LIGHT POLE
17355228,GUARD RAIL
17355229,PEDESTRIAN CROSSING SIGN
17355231,MAILBOX
17355231,TELEPHONE POLE
17355238,TRAFFIC DELINEATOR
17355250,RETENTION BRICKS
17355254,POWER POLE
17355258,YELLOW PLASTIC BARRIER
17355272,GUARD RAIL ON NORTH ED CAREY
17355273,RESIDENTIAL BRICK SUPPORT COLUMN
17355284,IMPACT ATTENATOR
17355286,CENTER POINT LIGHT POLE STRUCK (352856)
17355299,CEDAR/METAL T-POST AND BARBED WIRE FENCE
17355300,30 FEET OF METAL GUARD RAIL
17355309,STREET SIGN/ STOP SIGN/ POLE
17355328,FENCE
17355347,WEST SIDE WALL
17355347,WOOD FENCE
17355366,LIGHT POLE
17355373,MAILBOX
17355389,LARGE PLANT POT.
17355391,STEEL/METAL GAS PUMP/HOSE
17355393,FENCE
17355393,GUARDRAIL
17355407,FULL SIZE BLACK COW-DEAD
17355407,FENCE DAMAGE
17355416,CENTURY LINK POLE
17355443,OVERHEAD BARN DOOR
17355443,GRAIN BIN COLUMN
17355443,RAILROAD SIGNAL GATE & MAST
17355448,LIGHT POLE #347784 (P1194)
17355473,MAILBOX
17355481,ELECTRIC POLE
17355481,ELECTRICAL BOX TO RESIDENCE
17355481,MAIL BOX
17355483,FENCE
17355493,SCRAPES AND IMPACT DAMAGE TO POLE
17355502,CABLE BARRIER
17355508,SCUFFED EXTIRIOR BRICK ON BUILDING
17355511,WIRE FENCE
17355516,FENCE AND POLE AROUND DUMPSTER
17355557,CONCRETE LIGHT POLE
17355562,PROPERTY FENCE
17355565,GUARD RAIL
17355582,CONCRETE DIVIDER
17355583,"60 FT BARBED WIRE FENCE, 6 POSTS"
17355607,LIGHT POLE
17355620,FENCE
17355621,STONE MAILBOX
17355642,UTILITY POLE
17355646,CONCRETE WALL
17355647,TELEPHONE POLE
17355658,CONCRETE CURB
17355662,FENCE
17355673,TELEPHONE POLE
17355675,GUARD RAIL
17355677,TRAFFIC SIGNAL LIGHT POLE SCRATCHED
17355712,15-20 FEET GUARD RAIL DAMAGE
17355719,LIGHT POLE
17355761,CEMENT BARRIER
17355762,COW
17355782,TOLL ROAD BARRIER
17355787,DAMAGE TO TREE
17355793,PRIVACY FENCE
17355802,LIGHT POLE & POWER LINES
17355810,TELEPHONE POLE
17355816,BRICK WALL
17355816,BED
17355826,PEDESTRIAN CROSSING SIGNAL POLE
17355833,BROKEN FENCE AND POLE
17355837,METAL FENCE AND POST
17355839,15 FEET OF WOODEN FENCE
17355839,20 FEET OF METAL HURRICANE FENCE
17355842,TRAFFIC REACTORS MODEL 350
17355843,IRON FENCE
17355848,RESIDENTIAL FENCE
17355857,FOUR(4) TREES WERE STRUCK BY THE VEHICLE
17355864,GUARDRAIL DAMAGE
17355892,FENCE DAMAGE
17355892,FENCE DAMAGE
17355907,LAWN
17355909,ROAD SIGN:  DIRECTIONAL ARROW SIGN
17355911,STOP SIGN
17355914,BARRIER WALL END CAP - CRASH ATTENUATOR
17355929,DISCONNECTED LIGHT POLE
17355933,CPS ELECTRICITY POLE
17355935,LIGHT POLE
17355935,ROCK WALL DAMAGED
17355937,FENCE
17355940,X3 ELECTRICITY POLES
17355946,WHITE AWNING
17355951,TX DOT
17355953,TELEPHONE POLE
17355959,TREE AND LAWN
17355989,3 ARROW POSTS (TURN WARNING)
17355995,STOP SIGN
17355995,UTILITY POLE AND WIRES
17356002,CONCRETE BARRIER
17356023,STOP SIGN
17356034,DAMAGE TO BUILDING
17356044,LIGHT POLE
17356051,FIVE HORIZONTAL PILLARS UNDER OVERPASS
17356057,STONE AND BRICK MAILBOX
17356081,DART BUS STOP BENCH AND SIGN
17356086,BARB WIRE FENCE
17356088,FREEWAY METAL BARRIER
17356097,POWER POST DAMAGE (POWER OUTTAGE)
17356099,METAL LIGHT POLE
17356099,TREE
17356106,"HANDICAP POLE HIT, ALMOST BENT OVER"
17356112,STOP SIGN POLE BENT
17356122,2015 BOBCAT SKID STEER MODEL S658
17356123,BRICK WALL
17356132,FIELD FENCING
17356136,GUIDE WIRE FOR ELECTRIC POLE
17356137,"THREE 6' ""T"" POST & APPROX 85' GOAT FENC"
17356139,DAMAGE TO MAILBOX
17356141,SPEED LIMIT SIGN
17356141,LIGHT POLE
17356142,FENCE DAMAGE - SUNRISE DEUCE RANCH
17356142,KNOCKED DOWN RR 1869 SIGN - TXDOT
17356176,SIGNAL LIGHT POLE
17356214,GUARD RAIL
17356219,EXIT ROADWAY SIGN
17356230,CONCRETE BARRIER WALL
17356240,CONCRETE BARRIER WALL
17356295,AIR CONDITIIONER UNIT
17356308,COW KILLED IN WRECK
17356310,DAMAGED METAL GATE
17356314,MAILBOX
17356314,ELECTRIC SERVICE POLE
17356335,MAILBOX POST
17356335,MAILBOX
17356337,FIBER OPTIC TELEPHONE LINE
17356337,FIBER OPTIC AND CABLE LINE
17356337,POWER LINE
17356340,WATER BARREL
17356340,STREET SIGN
17356340,ARROW BOARD
17356351,WOODEN TELEPHONE POLE
17356367,CENTER MEDIAN BARRIER CABLE
17356379,GUARD RAIL
17356380,TXDOT METAL POLE WITH MULTIPLE SIGNS
17356383,BASKETBALL GOAL AND POLE IN GROUND
17356392,CONCRETE BASE OF LIGHT EAST SIDE OF US87
17356398,GUARDRAIL
17356418,60 FT OF CHAINLINK FENCE
17356434,STATE OF TEXAS GUARD RAIL
17356445,FENCE AND POST
17356447,CITY STREET SIGN
17356448,GUARD RAIL
17356457,COW
17356458,WALK SIGNAL LIGHT POLE
17356467,STOP SIGN
17356486,YELLOW ARROW SIGN AND STEEL POLE
17356490,TXDOT = EXIT DELINEATOR SIGN
17356490,CITY OF SAN MARCOS = NO PARKING SIGN
17356496,WALKING RAIL
17356503,CONCRETE BARRIER
17356522,TEN FEET OF SCRAPE MARKS/OVERPASS WALL
17356551,METAL CARPORT
17356564,GUTTER
17356577,POWER LINE POLE
17356587,GUARD RAIL DAMAGE
17356592,GUARD RAIL/POLES
17356598,CONCRETE STREET LIGHT POLE
17356599,BRICK MAILBOX
17356615,FIRE HYDRANT
17356615,WHITE WOODEN FENCE
17356629,FENCE
17356630,GUARDRAIL DAMAGE
17356636,SIGN
17356664,EXTERIOR WALL DAMAGE
17356672,CONCRETE BARRIER WALL
17356734,BUILDING
17356749,MAST ARM TRAFFIC SIGNAL POLE
17356757,ROAD SIGN
17356769,GUARD RAIL
17356785,ARM GATE POLE
17356790,"LANDSCAPING TIMBER, POND RETAINING WALL"
17356804,CITY UTILITY POLE
17356816,LIGHT POLE
17356817,TRAFFIC SIGNAL POLE DAMAGED
17356817,PIPE FENCING KNOCKED OVER
17356817,BRICK FENCE
17356818,FENCE
17356820,BARBWIRE FENCE
17356830,CENTER CABLE BARRIER
17356843,RUTS IN THE DITCH
17356845,FIRE HYDRANT
17356863,LIGHT POLE
17356863,STREET SIGN
17356865,HOUSE
17356874,ROCK HIT VEHICLE'S (TXLP:GYH2013) DOOR
17356877,DAMAGE TO FENCE POST/FENCING
17356888,FENCE
17356897,"CATTLE FENCE DAMAGE, APPROX. 80 FT"
17356906,FENCE
17356915,ROAD SIGN
17356930,FLASHING SPEED LIMIT SIGN
17356935,SMALL DENT IN SIGNAL LIGHT POLE
17356945,GUARD RAIL DAMAGE
17356946,GUARD RAIL
17356962,STEEL MODULAR CRASH CUSHION
17356976,"RAILROAD BRIDGE, MINOR DAMAGE"
17356988,METAL FENCE
17357003,LIGHT POLE
17357008,MAILBOX
17357009,TREE
17357009,STREET SIGN
17357025,VEHICLE DAMAGE
17357037,BARBED WIRE FENCE
17357046,CONCRETE BARRIER WALL
17357056,STOP SIGN
17357058,FENCE
17357060,GUARDRAIL
17357076,CURB AND STREET
17357078,DAMAGE TO BRICK WALL TO BACK YARD
17357095,PONY
17357096,METAL FENCE
17357097,GUARDRAIL
17357112,16 CONCRETE WALLS AND AN EXIT SIGN
17357122,BARBED WIRE FENCE
17357133,GUARD RAIL DAMAGE
17357142,"FENCING, POLES, GUY WIRE"
17357163,SPEED LIMIT SIGN
17357167,TREE. BARK WAS DAMAGED
17357175,BROKEN STONE WORK ON BASE AND COLUMN
17357189,STOP SIGN
17357189,WIRE FENCE AND POSTS
17357189,METAL FENCE AND RESIDENCE
17357219,BROKEN CURB
17357224,LIGHT POST
17357226,INFORMATION SIGN
17357240,PARKED TRAILER DAMAGED LEFT FRONT
17357275,GUARD RAIL / DIVIDER
17357279,ATMOS NATURAL GAS LINE
17357331,"METAL CYCLONE FENCE, CHAIN LINK."
17357342,CONCRETE ROADWAY
17357352,TRAILER SIGN
17357368,BLACK BARREL
17357368,CONCRETE WALL
17357388,POLE SIGN
17357395,40 FT OF GUARDRAIL AND POSTS
17357408,CHAIN LINKED FENCE
17357413,WOODEN LIGHT POLE
17357413,BRICK MAILBOX
17357437,TREE
17357446,SIGN KNOCKED DOWN
17357447,MAILBOX  HIT BY UNIT 3 AFTER IMPACT
17357448,"$6000.00 TO METAL FENCE, LANDSCAPING"
17357467,STOP SIGN WAS KNOCKED DOWN
17357478,DAMAGE GUARD RAIL ON 7700 BLOCK OF I 20
17357479,HIGH GAME FENCE
17357481,GATE KEYPAD
17357481,WOODEN FENCE
17357491,DIRECTIONAL ARROW SIGN AND CABLE BARRIER
17357497,TXDOT DIRECTIONAL POLE KNOCKED DOWN
17357498,UTILITY POLE
17357565,LIGHT POLE
17357565,GRASS
17357571,HOUSE
17357572,DAMAGED CONCRETE BASE TO LIGHT POLE
17357572,DAMAGED ICE ON BRIDGE SIGN
17357572,DAMAGED YELLOW ARROW SIGN
17357579,BUILDING WALL
17357596,POWER LINE
17357596,WATER CULVERT
17357601,FIXED BARRICADE
17357615,DAMAGED GUARD RAIL
17357616,ROCK AND ROD IRON FENCE
17357636,WEST ENTRANCE SIGN
17357653,GAS METER
17357659,CRAPE MYRTLE X 4
17357666,MAILBOX
17357666,FENCE
17357667,STREET LIGHT AND POLE
17357669,20' OF METAL GRAUDRAIL
17357671,GUARDRAIL
17357695,WOODEN FENCE
17357695,WOOD SHED
17357695,AT&T TELEPHONE MAIN BOXES
17357708,EXTRUDER 25 FT RIPPED UP
17357712,DAMAGED FENCE
17357713,ATTENUATOR
17357716,GAS METER
17357716,CYCLONE FENCE
17357742,SAFETY BARRELS
17357747,4 METAL POST FROM CABLE BARRIER
17357770,SIGNAL LIGHT POLE
17357778,TREES RAN OVER
17357781,LIGHT POLE AND METAL GUARD RAIL
17357785,DAMAGED MAILBOX
17357817,METAL FENCE AND A TREE
17357839,MAILBOX
17357843,BRICK / METAL STORAGE UNIT DESTROYED
17357849,MAILBOX
17357873,DESTROYED 25 FT OF BARBED WIRE FENCING
17357906,LIGHT POLE
17357914,ELECTRICITY POLE & POWER LINE
17357915,ELECTRICAL POLE
17357916,MAILBOX WITH WOODEN POST AND BOULDER
17357919,BRICK MAILBOX
17357920,YELLOW CONCRETE POLL
17357926,MAILBOX WITH POST AND CONCRETE BASE
17357944,HOUSE/ FENCE
17357962,UTILITY POLE
17357964,3+ TREES
17357964,POWER LINES
17357965,FIRE HYDRANT
17357975,AT&T PHONE POLL
17357981,4 BARREL/ARROW BOARDS
17357992,$2000 DAMAGE TO BACK FENCE
17357992,$2000 DAMAGE TO BACK FENCE
17358019,LIGHT POLE
17358028,CONCRETE PARKING POST
17358032,STOP SIGN
17358043,4 METER POLES
17358053,INSIDE GAURD RAIL
17358070,A LARGE TREE ON THE NORTH SIDE OF MACY'S
17358091,"EXTERIOR OF BUILDING, APT #536"
17358095,GLASS AND FRAME APPROXIMATELY 8FT X 20FT
17358125,2 MAILBOXES
17358125,MAILBOX
17358126,LIGHT POLE #227521
17358126,MAIL BOX
17358131,HIGH WATER SIGNAL LIGHT
17358172,SHRUBS AND TREE
17358178,15 FEET OF METAL FENCE
17358181,GUARDRAIL DAMAGE
17358191,CHAINLINK FENCE
17358196,"CONCRETE BARIER, CURB TO BUSINESS"
17358204,ELECTRIC POLE
17358211,TELEPHONE /  LIGHT POLE
17358221,"DAMAGE TO HOME OWNERS FENCE, SIGN & YARD"
17358231,GUARDRAIL
17358231,STREET SIGN
17358242,WRONG WAY STREET SIGN
17358242,LIGHT POST
17358245,STREET SIGN
17358250,2 UTILITY POLES
17358257,DRIVEWAY /  FENCE
17358262,NORTH WALL/DOOR
17358272,GAS PIPE
17358275,DAMAGED FENCE
17358288,TREE
17358288,RED TRAFFIC POST
17358289,DAMAGE TO WALL
17358306,GUARD RAIL DAMAGE
17358316,CONCRETE WALL
17358335,GUARD RAIL
17358341,DAMAGE TO POLE (TRAFFIC SIGNS)
17358350,EXIT GATE OF APARTMENT COMPLEX
17358357,VEHICLE CRASHED THROUGH FENCE
17358367,CONCRETE POLE
17358369,RED BRICK MAILBOX
17358372,APPROXIMATELY 40 FEET OF GUARD RAIL
17358388,STOP SIGN
17358390,SCRAPES AND MARKINGS ON BARRIERS
17358397,10 FEET OF GUARD RAIL
17358398,3 WOODEN POSTS
17358404,LIGHT POLE
17358414,TELEPHONE/ELECTRICAL POLE
17358432,"BROKEN TRESS, AND LANDSCAPING"
17358466,2 LANDSCAPE ROCKS
17358498,CONCRETE BARRIER RIGHT SHOULDER
17358505,LIGHT POLE
17358529,TELEPHONE POLE #39972263546899
17358540,HIGHWAY SIGN TO GULF FWY
17358548,CONCRETE CURB
17358551,SQUARE STONE PILLAR BROKEN $600.00
17358580,CABLE MEDIAN BARRIER
17358595,TELEPHONE POLE
17358604,USPS COMMUNITY MAILBOX
17358607,GUARD RAIL DAMAGE
17358611,GUARD RAIL
17358615,30 FT CATTLE FENCE
17358632,FENCE
17358637,TXDOT TRAFFIC SIGN
17358639,6FT POLE
17358640,FENCE
17358648,GUARDRAIL DAMAGE
17358665,GAS PUMP PROTECTIVE POLE PAINT WAS DAMAG
17358666,FIRE HYDRANT
17358679,UTILITY POLE
17358681,45 FT LIGHT POLE
17358688,FENCE AND POOL PUMP
17358689,LIGHT POLE AND BASE
17358697,JERESY BARRIER
17358700,CONCRETE WALL
17358703,APPROXIMATELY 60' OF METAL GUARDRAIL
17358730,BARBED WIRE FENCE
17358732,GUARD RAIL DAMAGE
17358733,CABLE BARRIER
17358746,1 WOOD POWER POLE
17358747,CRASH CUSHION $300+
17358749,WOODEN PRIVACY FENCE
17358749,UTILITY POLE
17358751,MISC MERCHANDISE
17358753,TREE
17358768,"CRASH CUSHION, GUARD RAIL, WOODEN POSTS"
17358771,LIGHT POLE WITH CONCRETE BASE
17358807,NEIGHBORHOOD BRICK FENCE SECTION (4)
17358808,BUSHES AND LANDSCAPING
17358809,CURB
17358827,CONCRETE BARRIER
17358830,BRICK WALL
17358830,HOUSE
17358856,POLE
17358862,DAMAGE TO FENCELINE & FRONT OF HOUSE
17358889,"BUILDING 4258, APT# 1136 (PATIO)"
17358895,METAL GUARD RAIL
17358901,BARBED WIRE FENCE
17358903,CONCRETE BARRIER
17358913,"WALL, BUILDING"
17358920,"ROAD SIGN ""RIGHT LANE ENDS"""
17358924,SCRAPE ON CEMENT BASE OF LIGHT POLE
17358947,CHAIN LINK FENCE
17358967,CEMENT BARRIER
17358989,BRICK COLUMN
17358990,STREET SIGN AND TELEPHONE POLE
17358999,GUARDRAIL DAMAGE
17359006,FRNT GLASS DOOR AND BLDG BRICKS
17359011,GUARDRAIL
17359011,LANDSCAPING BETWEEN SRVD AND PROPER
17359071,CYPRESS TREE
17359072,"DAMAGE TO BRICK MEDIAN, STREET SIGNAGE"
17359100,BRICK WALL
17359117,2 SEPERATE BARBED WIRE FENCES
17359125,"250FT-8FT GAME FENCE, 3-10FT METAL T-POS"
17359144,ELECTRIC CROSSING SIGN FOR METRO RAIL
17359173,CONCRETE BARRIER/2FT PAINT TRANSFER
17359192,BOULDER ROCKS
17359205,FENCE & BRACING
17359206,CITY OF DALLAS TRAFFIC LIGHT POLE
17359247,CEMENT WALL
17359248,BLACK BULL
17359268,POWER POLE
17359268,GUARDRAIL
17359268,FENCING
17359268,MAILBOX
17359279,TREE
17359288,STREET SIGN
17359289,CONCRETE WALL
17359309,MARSH RUNNER MR200 SR# 500718
17359317,DAMAGE TO GUARDRAIL
17359318,ELECTRIC POLE
17359333,TXDOT OVER HEAD SIGN POLE
17359335,ONE WAY SIGN
17359337,TRAILER
17359340,SIGN
17359343,UTILITY POLE
17359352,TXDOT SPEED LIMIT SIGN
17359353,CONCRETE BARRIER
17359364,PEDESTRIAN CROSSWALK POLE
17359379,CONCRETE BARRIER
17359402,TXDOT YELLOW WARNING SIGN
17359411,WOODEN UTILITY POLE
17359417,LIGHT POLE #718437
17359428,CONCRETE BARRIER
17359429,WOODEN SIGN POST
17359448,STATE MILE MARKER
17359471,BARRICADE
17359485,GUARD RAIL
17359490,CONCRETE BARRIER
17359492,CONCRETE BARRIER
17359507,OVER PASS BRIDGE DAMAGE
17359507,RVD EQUIPMENT
17359531,5 FEET OF GUARDRAIL DAMAGE
17359533,80 FT OF BARB WIRE FENCE
17359535,H BRACE AND BARBED WIRE FENCE APRX 50 FT
17359537,CONCRETE BARRIER
17359539,CITY OF WEATHERFORD
17359541,DAMAGE TO TREE TRUNK
17359543,BROKEN ONE WAY TRAFFIC CONTROL SIGN
17359597,CABLE FENCE
17359599,3 BLACK COWS
17359600,WIRE GUARD RAIL
17359606,METAL POLE
17359614,BLACK YEARLING CALF
17359631,CHAIN LINK FENCE DAMAGED
17359641,BARBED WIRE FENCE
17359650,BRICK MAILBOX
17359651,"MAILBOX, POLE AND CONCRETE"
17359652,METAL GUARDRAIL
17359684,RAILROAD CROSSING SIGN/YIELD SIGN
17359693,GAS METER
17359704,CONCRETE BARRIER
17359716,UTILITY BOX'S
17359724,PEDESTRIAN CROSS WALK CONTROL BOX
17359744,GUARD RAIL DAMAGE
17359744,GUARD RAIL DAMAGE
17359759,UTILITY POLE
17359764,UTILITY POLE
17359776,LIGHT POLE
17359782,FENCELINE
17359785,FENCE
17359785,STOP SIGN
17359799,1 LARGE BLACK COW
17359799,FENCE LINE
17359820,CHAIN LINK FENCE AND METAL POLE
17359834,SCRAPED CONCRETE BARRIER/GOUGED ROAD
17359836,CAR PORT
17359865,LIGHT POLE
17359882,WOOD TELEPHONE POLE  3869352 3142731
17359883,GUARDRAIL
17359914,STOP SIGN/STREET SIGN
17359914,CINDERBLOCK FENCE
17359927,COW
17359941,APPROXIMATELY 11 FEET OF DAMAGED CURB
17359944,LARGE EXIT SIGN
17359950,TRAFFIC CONTROL SIGNAL
17359964,DAMAGED FENCE
17359965,POWER POLE
17359971,CONCRETE BARRIER/METAL GUARDRAIL
17359979,"APPROX 30 FT OF METAL, CHAINLINK FENCING"
17359980,"""FM 3159"" SIGN POLE BENT BY UNIT 1"
17359981,"""YIELD"" SIGN AND POLE"
17359984,ATTENUATOR
17359985,FENCE
17359993,MAIL BOX
17359994,FENCE
17359995,PROPERTY FENCE
17359995,MAILBOX
17359996,TREE
17359999,CENTER MEDIAN CABLE FENCE AND POST
17360007,GUIDE LINES FOR UTILITY POLE
17360013,WOODEN UTILITY POLE
17360030,LANDSCAPING
17360030,STONE WALL
17360059,ATT LINES
17360059,FIRE HYDRANT
17360059,BUILDING DAMAGE
17360064,COW
17360072,CPS ELECTRICAL POLE
17360072,ONE MAILBOX
17360074,LIVESTOCK FENCE
17360087,ELETRIC POWER LINE
17360087,OUTER/ INNER METAL BUILDING FRAME
17360101,RIGHT EXIT GATE ARM
17360125,POWER BOX
17360132,CROSSWALK SIGN
17360132,LANDMARK SIGN
17360149,BENT PARKING LOT LIGHT POLE
17360154,LIGHT POLE
17360162,PAINT CANS & WHITE POLE
17360167,GARAGE DOOR
17360167,GARAGE WALL
17360167,APARTMENT WALL
17360176,40 FT GUARDRAIL
17360215,LIGHT POLE
17360220,FRONT WINDOW AND WALL OF BUSINESS
17360220,FRONT WINDOW AND WALL OF BUSINESS
17360221,DAMAGED FENCE
17360221,DAMAGED FENCE
17360234,25' BARBED WIRE AND FIELD PIPE FENCE
17360239,FENCE
17360248,METAL GUARD RAIL
17360254,HIT A GUIDE WIRE TO AN ELECTRIC POLE
17360269,GUARDRAIL
17360283,SIGN POLE
17360297,CITY SIGN (CR02725/CR02727)
17360298,GUARDRAIL
17360304,DIVIDING CABLES
17360309,CYPRESS ROSEHILL STREET SIGN UPWRIGHT P.
17360341,FLOWER PLANTS
17360381,BROKEN LIGHT POLE
17360383,NATURAL GAS REGULATOR
17360383,UTILITY POLE
17360383,SPEED LIMIT SIGN
17360401,20 FEET OF GUARDRAIL
17360408,SHRUBS
17360411,VENTILATION POLE
17360432,XCEL ENERGY POWER LINE
17360432,AT&T PHONE LINE
17360434,GRASS
17360456,SEVERAL FEET OF NEON LIGHTING
17360459,MEDIAN CABLE BARRIER
17360471,GUARD RAIL
17360475,ASPHALT ROADWAY
17360477,CONCRETE SIDING/RAILING OF BRIDGE
17360481,20 FEET GUARDRAIL
17360507,CONCRETE WALL
17360520,DAMAGE TO TREE TRUNK AND LANDSCAPING BRI
17360523,STOP SIGN / POLE
17360525,ONCORE POWER POLE
17360526,FIRE HYDRANT / BASE (KNOCKED OVER)
17360530,TELEPHONE POLE
17360532,STEEL CABLE AND POST
17360540,DAMAGE TO PIPE FENCE
17360542,CROSSWALK POLE AND ELECTRICAL BOXES
17360549,DAMAGED UTILITY POLE #M18C 80T
17360551,S TEXAS AVE/S COULTER DR STREET SIGN
17360559,ROAD CLOSED AHEAD
17360581,LIGHT POLE
17360584,ROAD NARROWS SIGN
17360585,INCINERATOR BARRICADE
17360586,ARROW SIGN
17360605,BROKEN RAIL ROAD SWITCH MECHANISM
17360631,TREE
17360658,BUILDING
17360662,WOODEN PRIVACY FENCE
17360664,PARKING METER
17360664,CHAIN LINK FENCE
17360669,LAWN MOWERS IN TRAILER DAMAGED
17360684,SIGN
17360685,BACK LEFT BED TO CHEVY TRUCK
17360685,CEDAR AND BLOCK HOUSE WALL (SOUTH SIDE)
17360692,GUARD RAIL DAMAGE
17360692,FENCE POST
17360698,GUARD RAIL
17360704,TREE
17360710,FRONT BUILDING PILLAR
17360714,DECORATIVE STONE FLOWER BEDS
17360714,ELECTRICAL WOOD POLE # 3N1E186
17360714,DART SIGN ROUTE #36
17360719,CONCRETE WALL
17360724,SPEED LIMIT SIGN
17360727,WOODEN ELECTRIC POLE
17360731,DAMAGE TO GUARD RAILS
17360732,GATE BROKEN OFF THAT GOES AROUND BLDG
17360733,BARBED WIRE FENCE
17360733,END OF ROADWAY BARRIER
17360743,DRIVER DAMAGED POWER LINE POLE
17360744,FENCE
17360751,LIGHT POLE
17360751,STREET SIGN
17360754,FRONT YARD
17360764,WRONG WAY SIGN
17360764,DO NOT ENTER SIGN
17360767,ROAD SIGN MARKER
