Crash_ID,Damaged_Property
17087146,"25 FT IRON FENCE $1,000.00"
17087151,TREES
17087172,CONCRETE BARRIER WALL
17087173,ELECTRIC UTULITY POLE
17087173,CABLE UNDERGROUND WIRE
17087178,CROSSWALK POLE
17087185,TRAFFIC BARRELS
17087187,DAMAGED STONE WALL
17087196,MAILBOX
17087211,BARBED WIRE FENCE AND POSTS
17087211,TRAFFIC CONTROL SIGN
17087213,TRAFFIC BARRELS AND TRAFFIC BARRICADES
17087215,BRICK MAILBOX
17087252,IMPACT ATTENUATOR AND A GREEN EXIT SIGN
17087294,STREET SIGN
17087309,GAS PUMPS AT GAS STATION PUMP UNIT #3
17087311,SIGNAL LIGHT
17087319,FENCE
17087331,WHITE ADVERTISEMENT SIGN
17087336,APPROXIMATELY 30 FEET OF WIRED FENCING
17087336,"CPS ENERGY, BROWN ELECTRIC POLE DAMAGED"
17087348,METAL AND BRICK FENCE
17087348,ELECTRICAL UTILITY BOX
17087354,10FT OF GUARD RAIL DAMAGE
17087370,ONE WAY SIGN KNOCKED DOWN
17087418,TELEPHONE POLE
17087425,55 FT OF GAURD RAIL DAMAGE
17087426,GUARDRAIL BROKEN
17087457,UTILITY POLE
17087473,ATTACHED AWNING DAMAGE
17087499,"LIGHT POLE- $3,900"
17087505,SHOPPING CART STALL
17087508,ONE WAY SIGN
17087508,DELINIATOR POLE
17087517,METAL GUARDRAIL AND POSTS
17087531,POWER LINE POLE #449185
17087533,GAS PUMP
17087545,DAMAGED CHAINLINK FENCE
17087549,GUARD RAIL
17087576,SEVERAL YELLOW CONCRETE POLES
17087585,BRICK MAILBOX
17087587,$1500 IN FENCING AND POSTS
17087590,GUARD RAIL
17087593,BANK SIGN
17087599,EXTERIOR WALL
17087607,FRONT-RIGHT QUARTER OF 2012 MRBZ C250
17087607,FRONT DISTRIBUTED. 2001 TOYOTA PRIUS
17087626,UTILITY POLE
17087635,CONCRETE WALL
17087635,METAL GATE
17087645,SPEED LIMIT SIGN
17087645,SHRUBBERY
17087655,HIGHWAY SIGN DAMAGED
17087672,DESTROYED VEGETATION
17087676,PHONE BOX
17087676,SIGN
17087676,WOODEN FENCE
17087680,ELECTRICITY BOX
17087694,CONCRETE LIGHT POLE
17087695,MAILBOX
17087695,MAILBOX
17087702,FLOWER BED
17087709,METRO BUS SIGN
17087724,FENCE
17087725,"LANDSCAPE (TREES, BUSHES, T-POSTS)"
17087730,DAMAGED SHRUBS
17087731,LEFT TURN ONLY SIGN
17087736,METAL SIGN & POLE- DIRECTIONAL ARROW
17087740,FIRE HYDRANT
17087755,DAMAGE TO GARDEN SHRUBS / WALL DAMAGE
17087760,TREE IN FRONT YARD
17087764,FENCE/LANDSCAPING
17087764,RESIDENTIAL STRUCTURE/FENCE/LANDSCAPING
17087784,GUARDRAIL DAMAGE
17087787,CTB PAINT TRANSFER
17087794,ELECTRICITY POLE #172271
17087822,HOA BRICK WALL
17087836,FACADE NE CORNER OF BUILDING
17087859,TREE
17087863,ONE ROCK MASONARY MAILBOX
17087874,GUARD RAIL DAMAGE
17087880,PRIVACY FENCE
17087880,RESIDENTIAL STRUCTURE DAMAGE
17087880,PRIVACY FENCE
17087892,DAMAGE TO 40FT BOBWIRE FENCE
17087893,METAL FENCING
17087906,CABLE BARRIER
17087909,TRAFFIC SIGN
17087939,WOODEN POWER POLE
17087953,CENTER MEDIAN CABLE DIVIDER
17087967,FIBEROPTICS CABLE
17088028,CAUTION SPEED LIMIT SIGN
17088037,TXDOT SPEED LIMIT SIGN
17088038,LANDSCAPING
17088049,SUPPORT BEAM OF RESIDENCE
17088063,PHONE POLE
17088074,FENCE & POST
17088083,CATTLE GATE
17088083,CHAIN LINK FENCE
17088086,STOP SIGN
17088105,BARBED WIRE FENCE
17088108,POWER POLE H02322
17088110,CONCRETE MEDIAN CURB
17088110,ONCOR POLE #  3969762  3626273
17088113,CONCRETE CURVE AND GRASS
17088140,BUILDING WALL
17088148,POWER BOX
17088162,GUARD RAIL
17088172,SIGNAL LIGHT POST
17088201,BARBED WIRE FENCE AND RV PARK SIGN
17088203,LIGHT POLE
17088203,CONCRETE WALL/MEDIAN
17088223,SHRUBS
17088223,SIGNAL SIGN
17088225,CARPORT
17088225,FIRE HYDRANT
17088227,GUARD RAIL
17088230,WARNING SIGN AND POST
17088232,FREEWAY SUPPORT COLUMN
17088238,PORTION OF NON-CONCRETE MEDIAN
17088241,MAILBOX
17088243,KNOCKED OVER MAIL BOX
17088245,GUARDRAIL DAMAGE 10 FT
17088250,FENCE
17088272,LANDSCAPING
17088305,BARBED WIRE FENCE
17088325,TRAFFIC LIGHT POLE
17088326,UTILITY POLE (NO POLE NUMBER)
17088340,PLANTS ON PROPERTY NEAR FENCE LINE
17088345,MAIL BOX
17088347,CENTER MEDIAN DIVIDER CABLES
17088392,GUARDRAIL (30-40FT)
17088398,CABLE BARRIER
17088402,FENCE
17088403,DAMAGE TO WATER BARRIERS
17088405,RETAINING WALL
17088410,2 STREET SIGNS
17088439,FENCE
17088449,BLACK BOVINE WITH YELLOW EAR TAG
17088450,TXDOT 55 MPH SPEED LIMIT SIGN
17088450,MAILBOX
17088459,IRON GATE
17088459,BRICKED MAILBOX
17088460,GUARD RAIL
17088468,SPEED LIMIT SIGN & POST
17088469,WIRE FENCE
17088472,TELEPHONE POLE
17088510,WASHATERIA METAL POST
17088516,DUMPSTER
17088520,BRICK MAILBOX
17088525,DAMAGED CORNER OF BUILDING AND TRASH CAN
17088532,LIGHT/ELECTRICITY POLE
17088556,DAMAGE TO BRICKS ON THE HOUSE
17088567,NEWSPAPER STAND
17088567,NEWSPAPER STAND
17088567,STREET SIGN
17088567,NEWSPAPER STAND
17088568,METAL GUARD RAIL ABOVE DRAINAGE DITCH
17088577,DAMAGED FENCE
17088583,STOP SIGNS
17088586,30-40 FEET OF GUARD RAIL DAMAGE
17088588,CABLE MEDIAN BARRIER
17088591,55 FEET OF METAL GUARDRAIL
17088595,"KNOCKED DOWN A ""TURNAROUND"" TXDOT SIGN"
17088598,CHAIN LINK FENCE
17088620,HIGHWAY BARRIER WALL
17088621,CONCRETE BARRIER WALL
17088627,20 FEET BY 3 FEET HIGH CHAIN LINK FENCE
17088628,CHAIN LINKED FENCE
17088631,DAMAGE TO BRICK WALL
17088639,FRONT GATE
17088642,MAIL BOX & POST
17088646,GUARDRAIL
17088656,"UTILITY POLE # 162978 STRUCK, STILL UP"
17088662,GAS PUMP
17088666,CABLE ROUTE TELEPHONE UNDERGROUND BOX
17088671,GUARD RAIL DAMAGE.
17088681,PROPERTY FENCE
17088684,CITY OF HOUSTON UTILITY POLE
17088693,DAMAGE TO RESIDENCE ROCK WALL AND WINDOW
17088696,CONCRETE RAILING
17088696,IRON ROD FENCING/LANDSCAPING
17088701,SPEED BUMP SIGN
17088702,STOP SIGN/STREET SIGN
17088705,ROAD SIGN
17088706,ROCK WALL DAMAGE APPROX. 100 FT
17088718,GUARD RAIL
17088728,CONCRETE VACUUM ISLAND
17088729,YELLOW CRASH WALL END TREATMENT
17088735,MAIL BOX CLUSTER
17088740,5 FEET OF GUARDRAIL
17088743,GUARD RAIL
17088746,WHITE CHEVY TAHOE
17088758,2 CHAIN LINK FENCES
17088763,BRICK MAIL BOX
17088766,STREET LIGHT CEMENT POLE
17088766,CABLE DISTRIBUTION BOX
17088789,CONCRETE WALL
17088794,CONCRETE CULVERTS
17088796,6 FT TALL CHAIN LINK FENCE
17088802,METAL PERIMETER FENCE
17088812,YELLOW  WATER-FILLED CRASH BARRIER
17088831,ONE TREE UPROOTED
17088839,BARBED WIRE FENCE
17088840,BUILDING
17088847,SURFACE TO CINDERBLOCK WALL.
17088847,CINDER BLOCK WALL
17088853,SCHOOL ZONE SIGN
17088858,DAMAGED FENCE
17088861,MINOR DAMAGE TO BICYCLE
17088871,DAMAGED POWER LINE POLE
17088872,DAMAGE TO WOOD FENCING SURROUNDING PROP.
17088874,GAS METER
17088874,GATE MOTOR
17088874,BRICK MAILBOX
17088874,GATE
17088881,DAMAGED TO ICE MACHINES (INOPERABLE)
17088885,LEFT EXIT GATE
17088890,WOODEN POLE
17088890,BACKYARD FENCE
17088905,2016 CHAPARRAL BOAT ON UNIT 2 (TRAILER)
17088905,UNKNOWN SIZE WATER LINE BELOW GROUND
17088907,GUARDRAIL DAMAGE
17088913,YELLOW BARRICADE
17088915,50 FT CATTLE FENCING
17088915,12 CEDAR POSTS
17088915,50FT BARBED WIRING
17088926,25 FEET OF BARBED WIRE FENCE
17088928,MAIL BOX
17088928,TELEPHONE POLE
17088935,CONCRETE LIGHT POLE DAMAGE
17088939,ENTERGY LIGHT POLE
17088944,ONE WAY SIGN/POLE
17088947,BRICK WALL
17088948,BARBED WIRE FENCE
17088948,"CEMENT BARRIERS, ELECTRONIC MOBILE SIGN"
17088959,GUARD RAIL
17088961,SIGN
17088963,CONCRETE PIPE
17088969,METAL DUMPSTER
17088983,BRICK MAIL BOX
17088986,CEMENT BARRIERS
17088995,RUMBLE STRIP
17088996,TRAFFIC LIGHT POLE
17088998,COW
17088999,GATE DAMAGE
17089000,GUARDRAIL TO BRIDGE (2X)
17089003,BRICK MAIL BOX @ 536 NUFFIELD LANE
17089013,FENCE
17089029,NONE
17089030,NONE
17089032,NONE
17089033,GUARD RAIL
17089045,DAMAGE TO BRICKS AROUND COLUMN
17089056,COMMUNITY MAILBOX
17089058,NONE
17089067,UTILITY POLE
17089067,BARB WIRE FENCE
17089089,SIGNAL LIGHT POLE
17089093,GUARD RAIL
17089096,FIRE HYDRANT
17089107,CONCRETE MEDIAN
17089111,COW
17089113,BLACK ANGUS BULL
17089121,CONCRETE BARRIER
17089128,TELEPHONE POLE
17089128,FENCE
17089131,COW
17089133,TREE
17089142,DAMAGE/ SPLIT POWER POLE
17089143,PIPE FENCE
17089144,COW
17089145,LIGHT POLE CONCRETE BASE
17089147,MAIL BOX
17089147,MAIL BOX
17089147,MAIL BOX
17089157,COW
17089174,WHITE FENCE
17089175,FENCE
17089179,TWO BROWN HORSES
17089179,SPEED LIMIT SIGN
17089185,USPS MAILBOX
17089188,GUARDRAIL DAMAGE
17089197,CHAIN LINK FENCE
17089197,STOP SIGN
17089203,BARBED WIRE FENCE
17089212,MAILBOX
17089236,BARBED WIRE FENCE
17089241,MAIL BOX
17089241,MAILBOX
17089244,UTILITY METER
17089249,GUARDRAIL
17089260,ROAD SIGNAGE
17089267,MAILBOX
17089280,FIRE HYDRANT
17089285,GUARDRAIL
17089291,GATE ACCESS CONTROL BOX
17089293,ARROW SIGN
17089297,LIGHT POLE
17089302,TREE
17089302,SHRUBBERIES
17089308,LIGHT POLE
17089318,WIRE FENCE
17089320,CONCRETE MEDIAN
17089333,GUARDRAIL DAMAGE
17089334,MAILBOX
17089334,FENCE
17089335,CAST IRON FENCE & MAILBOX
17089341,SCRAPED/CHIPPED METAL LIGHT POST
17089343,WIRE FENCE
17089351,WOODEN FENCE POST AND WIRE FENCE
17089356,STREET SIGN S. PRESA/MT VERNON
17089372,FENCE
17089373,GUARDRAIL
17089373,LIVESTOCK FENCE
17089373,LIVESTOCK FENCE
17089382,CEMENT SAFETY POLE WAS STRUCK $650
17089386,TWO TURN WARNING SIGNS
17089389,LIVESTOCK FENCE
17089397,LIVESTOCK FENCE
17089401,FENCE
17089401,HOUSE
17089406,UTILITY POLE #5S4W56
17089406,BACKYARD WOODEN FENCE
17089416,JCT LOOP 105 SIGN
17089416,FENCE POST
17089436,WOODEN POWER POLE
17089450,DAMAGED WOODEN FENCE
17089468,GUARD RAIL
17089469,TRAFFIC SIGNAL AND POLE
17089474,GUARDRAIL
17089483,STRUCTUAL DAMAGE TO RESIDENCE
17089488,BUILDING WALL
17089491,MAILBOX
17089500,BROKEN MAILBOX AND CACTUS
17089502,GAS METER FOR 214 S MCMASTERS
17089514,GUARD RAIL DAMAGE.
17089519,PRIVATE PROPERTY MAIL BOX (X2)
17089523,UTILITY POLE # 037335 GUIDE WIRES
17089523,APPROX 200 FEET PRIVATE PROPERTY FENCE
17089530,CLEARANCE SIGN
17089530,CONCRETE BRIDGE AND GUARD RAIL
17089562,WATER BOTTLE DISPLAY
17089571,LARGE ELECTRICAL BOX DAMAGED
17089578,50 FEET OF GUARD RAIL
17089603,10 FEET OF IRON FENCE
17089603,50 FEET OF CEDAR FENCE
17089605,GUARD RAIL SOUTH BOUND LANE
17089612,LIGHT POLE
17089616,TRAILER
17089619,CROSS BEAM TO MEASURE VEHICLE HEIGHT
17089619,TREE
17089630,BROKEN FENCE
17089632,CHAIN LINK FENCE
17089646,30 FEET OF CHAIN LINK FENCE
17089648,WHITE CINDER BLOCK WALL/ HOUSE WALL
17089676,ARROW SIGN
17089679,LIGHT POLE
17089710,GUARD RAIL / CONCRETE DIVIDER
17089716,DO NOT PASS
17089725,PHONE POLE
17089747,1 BLACK IRON FENCE
17089747,1 STREET LIGHTPOLE
17089747,2 TREES
17089747,2 TELEPHONE POLES
17089748,POWER LINE POLE
17089756,BROKEN FENCE
17089761,DAMAGED (POLE LEANING)
17089791,PARKING LOT GATE ARM
17089791,ONE WAY STREET SIGN
17089797,15 FEET OF GUARDRAIL
17089799,ELECTRIC POLE WIRES
17089801,GUARDRAIL
17089803,ELECTRICAL BOX AND STOP SIGN
17089837,WOODEN FENCE
17089848,MAILBOX & MAILBOX POLE
17089848,MAILBOX & MAILBOX POLE
17089848,MAILBOX & MAILBOX POLE
17089848,MAILBOX & MAILBOX POLE
17089850,BLACK IRON FENCE
17089867,FRONT GLASS WINDOW
17089868,METAL ATTENUATOR (W/ PREV DAMAGE)
17089880,CABLE BARRIER
17089882,"BROKEN GATE AND FENCE, $5000 IN DAMAGE"
17089882,BROKEN FENCES/WOODWORK $2000 IN DAMAGES
17089884,GUARD RAIL
17089885,DAMAGED MAILBOX
17089885,DAMAGED MAILBOX
17089885,DAMAGED MAILBOX
17089885,DAMAGED LARGE TRASH CAN
17089885,DAMAGED MAIL BOX
17089887,GUARD RAIL
17089893,SPRINKLER
17089919,CROSS WALK POLE
17089925,ROAD SIGN FOR HWY 6
17089925,EXIT RAMP SIGN FOR WILLIAM JOEL BRYAN
17089929,MAIL BOX
17089932,COW
17089933,TREE AND LIGHT POLE
17089934,DAMAGE TO FENCE AND TREE
17089935,WHITE  METAL ROD FENCE
17089937,GAS METER
17089939,FENCE LINE
17089939,TRAFFIC SIGN (ARROW)
17089946,FLOWER BED/BUSHES/GRASS
17089956,WROUGHT IRON FENCE DAMAGED
17089958,METAL FENCE
17089958,METAL GUARDRAIL
17089959,POLE AND CARPORT
17089962,NO PARKING SIGN
17089964,SIGN POLE
17089965,GUARD RAIL NORTH BOUND MAIN LANES
17089967,SIGNAL LIGHT
17089970,DAMAGED ROAD SIGN
17089970,DAMAGE TO POWER POLE
17089972,SCHOOL ZONE SPEED SIGN
17089973,TREE
17089974,TELEPHONE POLE # 39HF
17089975,ROCK WALL
17089977,TREE AND LANDSCAPING ROCKS
17089980,I BEAMS OVER PASS OF MACARTHUR BRIDGE
17089987,DAMAGE TO ABOUT 10 FT OF GUARDRAIL
17089999,MAIL BOX
17089999,FIRE HYDRANT
17090011,MCDONALDS MENU SIGN POLE DRIVE THRU
17090019,MAILBOX
17090022,TRAFFIC SIGNAL POLE
17090023,BARBWIRE FENCE
17090028,"CONCRETE RAMP, (PROPERTY AND ROAD)"
17090029,FENCE
17090034,CROSSWALK SIGNAL POLE
17090034,TRAFFIC SIGNAL POLE
17090047,DAMAGED CREEP MRYTLE TREE
17090056,GUARD RAIL
17090061,FIXED POLE
17090064,FENCE DAMAGE
17090071,ENTERGY POWER POLE
17090078,BICYCLE LANE SIGN
17090086,TELEPHONE POLE
17090097,LIGHT POLE
17090099,LIGHT POLE
17090103,BARB WIRE FENCE
17090104,TELEPHONE POLE
17090106,LIGHT POLE
17090107,CROSSWALK SIGN
17090113,RAILROAD ARM
17090141,METAL POST - 4
17090154,CONCRETE BARRIER DAMAGE
17090155,GUARD RAIL
17090158,ROADWAY DAMAGE
17090164,FIRE HYDRANT
17090164,BRICK PILLAR
17090166,SINGLE POLE ROAD SIGN
17090167,STRUCK WOODEN LIGHT HOLE AND BROKE IT
17090170,DAMAGED FENCE
17090174,LIGHT POLE
17090190,METAL AND STONE FENCE
17090191,CRASH BARRELS
17090197,COMMERCIAL BUILDING
17090200,DENT AND SCRATCHES TO METAL LIGHT POLE
17090211,FENCE
17090220,WHEELCHAIR RAMP TRAILER
17090223,"CHAIN LINK FENCE EST DAMAGE OF $1,000"
17090226,FENCE
17090248,2 UTILITY POLES AND POWERLINES DOWN
17090254,COW
17090257,NORTH SIDE OF BUILDING
17090260,PIPE FENCE
17090264,FENCE
17090266,YELLOW WATER BARRIERS
17090267,LANDSCAPING
17090268,YELLOW WATER BARRIERS
17090269,LIGHT POST
17090284,BLUE METAL TRASH DUMPSTER
17090301,FRONT WINDOW
17090302,150 FT OF LOW FENCE
17090315,CHAIN LINK FENCE
17090315,GUARDRAIL
17090322,ONE WAY STREET SIGN
17090332,CONCRETE GATE PILLAR
17090338,EXIT 597 AND ONE WAY SIGN KNOCKED DOWN
17090341,11710 OLD MAIN STREET LOOP RD
17090348,SHRUB
17090351,GUARD RAIL
17090353,GREEN FENCE
17090354,SIGN POLE/SPEED LIMIT SIGN
17090355,GRAIN INSIDE TRAILER
17090355,MERGE SIGN
17090385,LANDSCAPING
17090463,6 METAL POSTS FOR CABLE BARRIER
17090468,BRIDGE GUARD RAIL.
17090486,METAL FENCE AND TWO ROCK POSTS
17090489,ROCK BORDER FENCE
17090501,CENTER CABLE DIVIDER & 6 POSTS
17090506,55' OF STEEL BARRIER RAILING
17090507,TELEPHONE JUNCTION BOX
17090508,WARNING SIGN
17090514,GAS PUMP
17090518,FENCE
17090525,BOAT
17090527,AIR VALVE FOR BRAKING SYSTEM ON CAR #906
17090532,HEAVILY DAMAGED TELEPHONE POLE
17090537,MAIL BOX / TREE
17090541,WOODEN ELECTRICITY POLE
17090546,BARBED WIRE FENCE
17090564,CURVE WARNING SIGN
17090564,BARB WIRE FENCE
17090564,FENCE POST
17090567,GUARDRAIL 1100 BLK EB SH-71 WEST
17090573,BARBWIRE FENCE
17090578,TRACKHOE (SN: 315FETDY11170)
17090578,BRIDGE OVERPASS UNDERSIDE (2 BEAMS)
17090580,UTILITY POLE X 2
17090582,STEEL BARBECUE GRILL
17090595,INTERNET CABLE
17090607,POSSIBLY DAMAGED FIRE HYDRANT
17090611,FENCE
17090611,APARTMENT BUILDING (APT #1815)
17090611,STREET LIGHT POLE
17090612,GUARDRAIL DAMAGE
17090613,RETAINING BRICK WALL
17090627,MAILBOX
17090630,RETENTION BARRIER DAMAGE
17090636,CONCRETE BARRIER
17090642,GUARDRAIL
17090648,20FT GUARDRAIL DAMAGE
17090650,MAILBOX
17090653,HOLE IN NORTH SIDE WALL OF RESIDENCE
17090659,DAMAGED BRICK MAILBOX
17090675,BARBED WIRE CATTLE FENCE
17090675,ELECTRIC  POLE
17090676,WOODEN UTILITY POLE
17090677,GUARDRAIL DAMAGE
17090684,ROAD SIGN
17090697,DAMAGED WOOD YARD PRIVACY FENCE
17090704,"OAK TREE, CUT OFF"
17090713,GUARDRAIL
17090723,POLE
17090739,BARBED WIRE FENCE
17090747,GAURDRAIL ON HIGHWAY 77
17090748,CONCRETE POLE AND INVENTORY EST: $4000
17090768,BARBED WIRE FENCE
17090787,FENCE
17090802,FRONT GATE/FENCE
17090802,FENCE DAMAGE
17090818,PIPE FENCE
17090824,FENCE
17090829,FENCE
17090854,GOUGE MARK IN COUNTY RD
17090857,GUARD RAIL
17090858,REFLECTOR
17090859,GUARDRAIL
17090871,MAILBOX
17090871,POLE
17090872,METAL GUARDRAIL
17090876,ROAD SIGN
17090878,GUARDRAIL
17090881,MAILBOX
17090885,SIGNAL LIGHT POLE
17090894,GUARD RAIL
17090896,SPEED LIMIT SIGN
17090911,GUARDRAIL DAMAGE
17090911,FENCE DAMAGE
17090918,FENCE
17090929,TXDOT BLUE PHONE ROAD SIGN
17090938,"CONCRETE DRIVEWAY, CULVERT & GATE OPENER"
17090940,FENCE / GATE
17090963,BRIDGE GUARDRAIL
17090968,DAMAGED STOPLIGHT POLE/SIGNAL HEADS
17090992,LIGHT POLE
17090995,DIRECTIONAL ARROWS FOR CURVE AND ROADWAY
17091001,BARB WIRE FENCE
17091017,WIRE  FENCE AND POLES
17091017,ELECTRIL POLE
17091023,FENCE
17091028,FENCE
17091028,TREE
17091030,FENCE LINE
17091032,GUARDRAIL & METAL FENCE
17091033,2 COWS
17091035,"FENCE DAMAGE, AND PROPERTY INSIDE"
17091037,SIGN
17091038,YEILD SIGN
17091038,CABLE BARRIER
17091039,F.M. 775 ROAD SIGN
17091039,METAL FENCE AND GATE
17091043,THE BRANDING IRON SIGN
17091050,ROAD SIGN
17091078,CABLE BARRIER
17091096,CABLE BARRIER
17091112,SAFETY BOLLARD
17091112,ICE MACHINE
17091120,STREET LIGHT
17091124,DAMAGED 2 BRICKS ON THE DUMPST
17091132,MAIL BOX HIT
17091140,BRICK MAIL BOX
17091143,LIGHT POLE
17091148,CONCRETE WALL
17091151,DO NOT ENTER SIGN
17091154,HIGHWAY SIGN
17091156,FLOOD GAUGE SIGN
17091177,CONCRETE BARRIER
17091178,NONE
17091184,ASPHALT DAMAGE
17091186,FENCE
17091205,ANCHOR GUIDE WIRE WAS STRUCK
17091206,LIGHT POST
17091227,FENCE
17091229,TREE
17091230,STREET LIGHT POLE
17091233,WEST WALL OF HOUSE
17091237,FENCE DAMAGE FROM DEBRIS
17091241,FENCE ON THE WEST SIDE OF THE HOME
17091241,MAIL BOX ON THE SOUTH SIDE OF THE HOME
17091243,FENCE
17091243,MAIL BOX
17091266,HIGH TENSION CABLES
17091266,IMPACT ATTENUATOR
17091267,LIGHT POLE
17091272,LIGHT/ELECTRIC POLE
17091278,WEATHER/SPRINKLER SYSTEM
17091278,LANDSCAPE (INCLUDING TREES)
17091281,MAIL BOX
17091281,TELEPHONE POLE
17091282,BRIDGE PILLAR
17091283,MAIL BOX
17091284,GUARD RAIL
17091285,'LAND FOR SALE' SIGN BROKEN
17091291,TREE DAMAGED
17091292,GUARDRAIL DAMAGE EAST SIDE OF OVERPASS
17091293,STREET SIGN-ONE WAY INDICATOR
17091302,RED AND BLACK MAILBOX DAMAGED
17091304,MAILBOX
17091304,DIRECTIONAL SIGN
17091305,ATMOS GAS METER/GUARD RAIL FOR METER
17091311,CONCRETE DRIVEWAY
17091316,METAL FENCE
17091321,MAILBOX POST CONTAING 4 SEPERATE MAILBOX
17091326,STEEL REINFORCED CONCRETE MAILBOX
17091328,MAILBOX MADE OF BRICK DESTROYED
17091342,20FT METAL GUARD RAIL
17091346,GUARDRAIL
17091353,MAILBOX
17091353,TELEPHONE POLE
17091367,STOP SIGN; SIGN POST; 2 STREET SIGNS
17091379,LIGHT POLE
17091384,ELECTRIC POLE
17091387,FRONT WALL OF HOUSE
17091399,ELECTRICAL POLE #6N6E402
17091415,MAILBOX
17091416,FENCE
17091425,BARBED WIRE FENCE
17091427,BARBED WIRE FENCE DAMAGE
17091438,"GALVANIZED CHAIN LINK FENCE, GATE, POST"
17091470,TX DOT ROADWAY SIGN
17091473,FENCE
17091476,STOP SIGN POLE
17091477,CONCRETE BARRIER
17091478,CONCRETE BASE FOR TRAFFIC LIGHT
17091485,TREE
17091491,SHOULDER GUARD RAIL
17091493,MAIL BOX
17091516,"59TH ST LIGHT, (COVER FOR ELECTRICAL"
17091530,BARB WIRE FENCE
17091534,CONCRETE BARRIER
17091538,BRICK WALL
17091540,BRICK WALL
17091542,WHITE PICKET FENCE
17091542,TREE
17091544,CROSSWALK SIGN
17091544,BRICK MAILBOX
17091546,DAMAGED 7 CEDAR POST AND BARBED WIRE
17091567,BARRIER
17091576,FENCE LINE
17091577,"WOOD FENCE, 8463 HWY 62"
17091577,UTILITY POLE 8400 BLOCK OF HWY 62
17091580,PORTABLE ROAD BARRIERS
17091622,MINOR DAMAGE TO FRONT BUMPER
17091622,MINOR DAMAGE TO REAR BUMPER
17091638,POWER POLE
17091638,FENCE
17091638,ROAD SIGN
17091638,GAS LINE
17091663,DAMAGE TO CORNER OF A HOUSE AT 3362 PACE
17091670,FENCE DAMAGE
17091676,FIBER OPTIC CABLE LINES
17091680,FENCE
17091689,TOWING ENFORCEMENT SIGN RUN OVER
17091689,ELECTRIC POLE #3760
17091690,STREET LIGHT POLE
17091693,ADVERTISEMENT SIGN
17091696,FENCE
17091701,TREE
17091703,GUARDRAIL
17091731,BROWN COW
17091733,FENCE
17091735,FENCE
17091736,GUARDRAIL
17091741,FENCE
17091748,BARB WIRE FENCE
17091754,BRICK ENTRANCE BARRIER
17091755,HOME STRUCTURE / FENCE / AC UNIT
17091759,GUARDRAIL
17091773,WOOD LIGHT POLE
17091782,STREET SIGN
17091783,TRAILER
17091785,SEMI-TRAILER
17091790,WALL
17091794,RENTAL BIKE- MODEL; MOTAN AQQSHAX
17091799,POWER POLE
17091805,GAUGE IN ROADWAY & CONCRETE BARRIER
17091806,ROAD BARRIERS
17091829,FENCE
17091851,BARBED WIRE FENCE
17091853,HIGHWAY EXIT 59 SIGN
17091853,GUARD RAIL
17091857,HIGHWAY SIGN
17091859,GAS METER
17091859,TRASH DUMPSTER
17091859,CHAIN LINK FENCE
17091867,GAURD RAIL. $2500.00
17091870,LIGHT POLE
17091871,WARNING SIGN
17091899,FENCE
17091917,GUARD RAIL
17091925,FENCE AND POST DAMAGE
17091928,BUSH
17091933,APPROXIMATELY 10 FEET OF FENCING/SIGNS
17091936,"BAY DOOR, SET OF TIRES, RIMS"
17091981,COW
17091983,GUARDRAIL
17092006,"GUARD RAIL DAMAGE, APPROXIMATELY 45FT"
17092027,CATTLE DECEASED
17092028,DECEASED CATTLE
17092039,METAL GATE
17092042,DAMAGE TO A/C UNIT AND EAST BRICK WALL
17092045,6 FT WOOD PRIVACY FENCE
17092062,FENCE DAMAGE
17092063,FM ROAD SIGN
17092065,100 FEET OF PIPE FENCE
17092087,FENCING AND PLANTS
17092091,IRRIGATION BOUNDERIES
17092099,EIGHTY FEET OF CABLING IN THE MEDIAN
17092109,BRICK BACK YARD FENCE
17092110,BRICK MAILBOX
17092122,POLE AND WIRE BARRIER
17092154,FENCE DAMAGE
17092158,PILLAR OF BUILDING
17092178,METER
17092178,METAL GARAGE DOOR
17092178,STREET SIGN
17092178,LIME SCOOTER
17092181,CORNER POST / BARB WIRE FENCE
17092182,ELECTRICAL POLE
17092201,DAMAGED METAL GUARD RAIL
17092203,CHAIN LINK FENCE AND FENCE POSTS
17092218,CHAIN LINK SECURITY FENCE
17092225,SIGN POLE
17092238,OFF. TRAFFIC CONTROL DEVICE
17092242,RM2244 STREET SIGN
17092245,CHAIN-LINK FENCE
17092245,CHAIN-LINK FENCE
17092259,SIGN
17092265,MAILBOX
17092276,GUARD RAIL
17092282,FENCE
17092282,CABLE BOX
17092292,BROKEN WINDOW AND PARKING LOT PILLAR
17092306,3207 PLANTATION RD HIT BY VEHICLE
17092306,3205 PLANTATION RD HIT BY VEHICLE
17092323,DAMAGED LIGHT POLE
17092324,"DAMAGE TO BUILDING AT ""UNITED DRIVE INN"""
17092326,SAKAI ARTICULATED DRUM ROLLER
17092326,INERSOLL RAND ATRICULATED DRUM ROLLER
17092349,MINOR SCRATCHES
17092371,4900 COUNTY ROAD 101
17092371,6600 BLK. CR 101
17092397,STREET SMART RENTALS SIGN
17092397,JD ABRAMS SIGN
17092399,PEDESTRIAN TRAFFIC CONTROL DEVICE
17092403,APARTMENT COMPLEX SIGN
17092410,STOP SIGN
17092422,METAL BLACK FENCE
17092444,"MAILBOX, CIRCLE K GAS STATION"
17092446,DRIVEWAY FENCE
