Crash_ID,Damaged_Property
17474383,ADOPT A HIGHWAY SIGN
17474389,CONCRETE PLATFORM
17474395,CONCRETE CURB
17474398,NONE
17474410,WALL
17474417,BENT GUARDRAIL
17474438,CRASH BARRELS
17474442,EXIT 19A SIGN
17474445,GUARD RAIL - TXDOT
17474445,LIGHT POLE - TXDOT
17474452,FENCE
17474462,30 FEET BARBED WIRE FENCE
17474465,20 FT CABLE
17474471,UTILITY POLE
17474481,UTILITY POLE
17474503,TRAFFIC SIGN
17474509,DAMAGE TO LANDSCAPING
17474509,WHITE PVC MARKER POLE
17474514,LIGHT POLE BROKE
17474523,DAMAGED CENTER MEDIAN CABLE
17474532,WOODEN FENCE
17474533,BARBED WIRE FENCE
17474542,CONCRETE PILLAR AROUND A LIGHT POLE
17474548,12 FOOT SECTION CHAIN LINK GATE
17474560,POWER POLE #1382
17474564,BRICK WALL OF HOUSE
17474565,POWER POLE- WOOD
17474568,BARBWIRE FENCE AND 7 T POSTS
17474570,GUARD RAIL IN LOWES PARKING LOT
17474574,TRAFFIC LIGHT POLE
17474575,DAMAGE TO FENCE FROM VEHICLE IMPACT
17474584,TRAILER
17474587,REFLECTOR
17474596,WOODEN UTILITY POLE
17474610,GUARDRAIL
17474612,BUILDING ROOF AWNING
17474612,CHAIN LINK FENCE
17474612,TELEPHONE POLE
17474612,TELEPHONE POLE
17474622,GUARD RAIL
17474635,GUARDRAIL AND 6 WOOD POSTS
17474636,DAMAGED WIRES/CABLES ON HOUSE
17474636,DAMAGED WIRES/CABLES ON HOUSE
17474636,DAMAGED UTILITY POLE
17474647,LIGHT POLE
17474662,STREET SIGN KNOCKED DOWN
17474664,BARBED WIRE FENCING
17474672,KNOCKED DOWN LIGHT POLE
17474672,30 FT OF DAMAGED BARBED WIRE FENCE
17474695,YELLOW TRAFFIC POLE
17474704,STONE CITY OF CARROLLTON SIGN
17474719,DIRECTIONAL TRAFFIC SIGN
17474756,WEST INTERSTATE 20 SIGN
17474765,RETAINER WALL
17474768,FENCE
17474771,STONE PILLAR
17474778,PARKING SIGN
17474816,GRASS DAMAGE ON LEFT AND RIGHT SIDE
17474849,DIVIDING MEDIAN CABLE WIRES
17474850,DAMAGE TO FENCE
17474850,POWER POLE
17474853,LIGHT POLE
17474860,PLANTS
17474860,1 POWER LINE POLE
17474860,1 METAL STREET SIGN
17474864,GUARD RAIL DAMAGE
17474890,CHAIN LINK FENCE
17474896,WATER SAMPLING PIPE DEVICE
17474897,ROAD SIGN
17474897,FENCE
17474915,LIGHT POLE NO DAMAGE E0170
17474922,FENCING AND SHED
17474938,ELECTRIC CROSSING SIGNAL BROKE
17474947,IRON METAL FENCE & 2 TRAFFIC CONES
17474947,2 POWER POLES DAMAGED
17474966,GUARD RAIL
17474988,RAIL GUARD POSTS
17474988,RAIL GUARD
17474991,BUILDING WALL STRUCTURAL
17474992,4 ROAD SIGNS
17474994,GUARDRAILS AND CREEK SIGN
17475000,YELLOW INTERSECTION WARNING SIGN
17475048,"MAILBOX, METAL PIPE FENCING"
17475071,GUARD RAILING
17475087,FENCE DAMAGE
17475098,GUARDRAIL DAMAGE
17475099,1 BLUE TXDOT ADOPT A HIGHWAY SIGN
17475120,CRASH BARRIER TERMINAL/CRASH CUSHION
17475141,MAIL BOX AND FENCE
17475141,ROADSIGN
17475149,CONCRETE BARRIER
17475153,MAIL BOX
17475176,2 FT DENT OF APARTMENT BUILDING
17475185,LIGHT POLE
17475193,HOUSING/SECTION OF SIGNAL LIGHT ON POLE
17475194,STOP SIGN
17475197,TRAFFIC LIGHT POLE
17475221,WOODEN POWER POLE
17475229,FENCE
17475236,FENCE
17475239,HOUSE AND VEHICLE
17475253,BARBED WIRE FENCING
17475263,IDEAL IMAGE
17475263,HANDICAP SIGN
17475291,GUARDRAIL
17475292,IMPACT TO BUILDING
17475303,METAL STREET LAMP
17475311,FENCE DAMAGE
17475311,SIGN DAMAGE
17475311,EQUIPMENT DAMAGE
17475323,GUARD RAIL
17475331,PROPERTY FENCE
17475332,FENCE
17475333,ROCK ENTRANCE AND METAL FENCE
17475337,STOP SIGN & CR SIGN
17475337,MAIL BOX
17475346,BRICK MAILBOX
17475350,AEP UTILITY POLE
17475362,THE ENTRANCE GATE ON THE W US 290 SIDE
17475365,FENCE LINE AND FENCE POSTS
17475381,CONCRETE BARRIER
17475402,LIGHT POLE 392781
17475403,CHAIN LINK FENCE POST
17475409,A WROUGHT IRON FENCE WHITE IN COLOR
17475416,DAMAGE TO ATTACHED ATTENUATOR
17475426,CHAIN LINK FENCE
17475428,BRICK WALL/OUTSIDE/INTERIOR WALL DAMAGED
17475429,20 FOOT OF CORNER FENCE
17475431,T POST
17475438,FENCE LINE 10-15FT
17475439,FENCE
17475440,PRIVATE PROPERTY FENCE & MAIL BOX
17475440,PRIVATE PROPERTY FENCE
17475443,GUARD RAIL
17475443,4 CABLE BARRIER POST
17475445,CATTLE FENCE DAMAGE
17475448,CABLE BARRIER
17475453,MAIL BOX
17475473,GUARD RAIL
17475477,CHAIN LINK FENCE
17475479,GUARDRAIL
17475491,FENCE LINE
17475495,GUARD RAIL
17475496,25 FEET OF BARBED WIRE FENCE
17475498,CABLE BARRIER FENCE
17475500,CABLE BARRIER SYSTEM 100FT
17475501,PHONE BOX
17475501,WOODEN FENCE
17475501,CHAIN LINK FENCE AND TOOL SHED
17475508,MAYBE DAMAGE TO TRAIN TRACKS
17475510,CROSSWALK SIGN
17475514,WATER RETAINING BARRICADES
17475554,REATINING WALL DAMAGE
17475555,COSERV ELECTRIC  POWER BOX AND BASE
17475565,FENCE
17475579,DAMAGE TO TREES IN HIGHWAY EASEMENT
17475615,BICYCLE
17475625,BARRELS SCRATCHED
17475630,CITY OF WICHITA FALLS BUS STOP SIGN
17475631,WIRE FENCE
17475631,WARNING SIGN
17475659,FENCE
17475673,EXTENSIVE DAMAGE TO METAL GUARDRAIL
17475677,CABLE BARRIER DAMAGE
17475682,FRONT PORCH SUPPORT COLUMN
17475685,FENCE AND LANDSCAPE
17475685,LIGHT POLE #381989
17475712,CONCRETE BARRIER WITH REFLECTORS
17475713,DAMAGED FENCE
17475721,BLACK COW
17475722,GARAGE DOOR
17475722,TRASH BIN
17475761,GUARD RAIL
17475766,AUTOMATIC GATE
17475769,50 FEET OF RAILING
17475798,BRICK MAIL BOX
17475809,ROAD SIGN FOR PARMER WEST BOUND
17475824,CITY OF AUSTIN LIBRARY BUILDING
17475839,1 STOP SIGN
17475858,DAMAGE TO RESIDENCE (4253 SNOWBIRD ST)
17475869,CONCRETE TRASH CAN
17475880,CHAIN LINKED GATE FENCE
17475882,LARGE GREEN EXIT SIGN
17475886,FENCING
17475886,HIGHWAY SIGN
17475900,PROPERTY FENCE
17475901,GUARD RAIL
17475902,FENCE
17475910,BARBED WIRE FENCE & POST
17475922,ROAD SIGN
17475935,FIELD FENCE AND T-POSTS
17475936,SECTION OF WOODEN FENCE
17475936,SECTION OF WOODEN FENCE
17475939,PROPERTY FENCE
17475944,STONE LANDSCAPING WALL
17475954,LANDSCAPE DAMAGE
17475955,MULTIPLE TREE'S
17475963,30' BARBED WIRE FENCE
17475971,WOODEN FENCE & DUMPSTER
17475972,FRONT YARD AND BACK YARD FENCE
17475977,GUARDRAIL
17475983,GUARD RAIL DAMAGED
17476008,"""T"" INTERSECTION YELLOW SIGN"
17476008,BARBED WIRE FENCE
17476013,SAND BARRELS
17476018,MAILBOX
17476029,ONE WAY SIGN
17476033,OLD WIRE FENCE
17476047,STONE MAILBOX
17476047,WOODEN FENCE
17476050,SIGN AT CHICK FILET
17476075,RIGHT CONCRETE BARRIER
17476075,LEFT CONCRETE BARRIER
17476092,MASON BRICK MAILBOX
17476101,TREE
17476103,GROUND LINE BOX DAMAGE (L2353)
17476103,CURB DAMAGE
17476103,ONE WAY STREET SIGN DAMAGED
17476118,LISA'S CHICKEN BUILDING
17476159,BRICK WALL
17476162,GUARDRAIL
17476166,GUARDRAIL
17476173,FENCE
17476178,MAILBOX
17476178,DRAINAGE CULVERT
17476179,TEMPORARY ORANGE RIGHT LANE CLOSED SIGN
17476180,STOP SIGN
17476183,DAMAGED STEEL FENCE/AND STEEL POSTS
17476186,CHAIN LINK FENCE
17476198,BRICK POST
17476204,MARISCOS LA JABITA
17476246,TEX DOT SIGN DOWN
17476250,FIELD FENCE
17476252,GUARDRAIL
17476255,DOOR/BUILDING OF AMERICAN NATIONAL BANK.
17476261,50' OF MEDIAN FENCING
17476280,LIGHT CONTROL BOX
17476281,BARBED WIRE
17476281,METAL FENCING
17476282,HWY EXIT SIGN
17476285,METAL CABLING
17476287,CABLE RODS
17476289,DELINEATOR POST
17476295,METAL GUARD RAIL
17476312,YIELD SIGN
17476326,INTERSTATE DIRECTIONAL SIGN
17476330,AEP LIGHT POLE DAMAGED
17476338,TREE
17476339,MAILBOX
17476340,LIGHT POLE
17476347,METAL BRIDGE
17476364,CHAIN LINK FENCE
17476365,CONCRETE BARRIER
17476376,FENCE
17476380,STOP SIGN
17476385,FENCE
17476393,"""YIELD"" ROAD SIGN"
17476395,BRICKS AND STONE MAILBOX
17476397,FENCE/ FENCE POST AT 500 SAN FELIPE AVE
17476399,GOVERNMENT BUILDING (POST OFFICE)
17476400,BARBED WIRE FENCE
17476407,FENCE LINE
17476407,FENCE LINE
17476416,30' OF CHAINLINK FENCE / 6' TALL
17476418,YIELD SIGN
17476419,"ARTWORK, LANSCAPE ROCK, PLANTS"
17476420,GUARD RAIL
17476428,CENTER MEDIAN CABLE
17476447,METAL GAS METER
17476483,HIGHWAY BARRIER
17476499,FENCE
17476501,UTILITY POLE
17476509,STOP SIGN
17476521,BROKEN ATTENUATOR/CONCRETE WALL SCRAPES
17476532,BROKEN FENCE
17476534,MINOR SCRATCH ON GUARDRAIL
17476535,13 POSTS ON THE GUARD RAIL
17476536,STREET LIGHT POLE
17476537,STOP SIGN
17476541,POLE HIT IN THE PARKING LOT
17476543,SWEPCO POWER POLE# 89553
17476543,AT&T JUNCTION BOX #17955
17476552,CHAIN LINK FENCE
17476559,50 FEET GUARDRAIL
17476562,FIRE HYDRANT
17476572,ONE WAY TRAFFIC SIGN
17476574,YIELD SIGN
17476586,SH 174 BRIDGE PILLAR
17476596,UTILITY POLE
17476605,GUARD RAIL LEADING TO OVERPASS
17476625,ELECTRIC POLE
17476626,YELLOW STEEL POLES
17476642,STREET SIGN
17476656,MAILBOX
17476692,CENTERPOINT POLE
17476701,CATTLE FENCE
17476721,BARBED WIRE RANCH FENCE
17476728,BROKEN POWER POLE
17476728,BROKEN FENCE
17476757,APARTMENT COMPLEX UNIT
17476763,WIRE FENCE / WOODEN FENCE POST
17476791,RUBBER BARRELS
17476801,30' OF BARBED WIRE FENCE
17476810,DAMAGE TO CRASH BARRIER
17476813,UTILITY POLE
17476817,CEMENT BARRIER DAMAGED
17476833,STREET LIGHT POLE
17476836,CURB
17476848,METAL POLE
17476869,DAMAGE TO VALLEY METRO BUS STOP SIGN
17476869,DAMGE TO ENTRANCE SIGN AT 9204 S CAGE
17476886,CEMENT WALL
17476891,RAIL ROAD CROSSING GUARD
17476897,PIPE FENCE
17476900,BROWN AND WHITE BULL
17476905,DAMAGE TO GUARD RAIL
17476907,FENCE/SIGN
17476907,FENCE/SIGN
17476907,UTILITY POLE
17476910,GUARD RAIL
17476913,ELECTRIC POLE #250561
17476913,STREET SIGN AND STOP SIGN
17476914,PIPE FENCE AND CHAIN LINK FENCE
17476923,RED SPINFIT BICYCLE
17476925,CINDERBLOCK FENCE
17476925,BRICK GARDEN
17476956,ELECTRIC FENCE DAMAGED
17476966,CONSTRUCTION STOP SIGN
17476982,DAMAGED CENTER DIVIDER
17476991,STREET SIGN
17476997,FIRE HYDRANT
17476998,LIGHT POLE
17477011,TELEPHONE POLE
17477015,FENCE AND GAS METER
17477021,BARBED WIRE FENCE LINE
17477021,ELECTRICAL POLE AND WIRES
17477029,POWER POLE
17477029,STREET SIGN
17477032,CONCRETE BARRIER
17477033,LANDSCAPE DAMAGE
17477042,15 FOOT SECTION OF METAL SIDE WALK FENCE
17477044,CITY STREET SIGN
17477050,15 FT OF BARB WIRE FENCE
17477058,FIRE HYDRANT
17477080,EXIT RAMP PILLAR
17477080,LANDSCAPING  (ROCKS AND PLANTS)
17477089,TELEPHONE POLE BROKE IN HALF
17477128,CROSSING GUARD RAIL AND YELLOW SIGN
17477137,DO NOT ENTER SIGN
17477138,STOP SIGN
17477174,CROSS WALKING SINGLE SIGN
17477198,IRON FENCE
17477201,GUARD RAIL DAMAGE
17477206,BUILDING EXTERIOR CEILING
17477216,CONCERTE MEDIAN / DIVIDER
17477219,BOULDER
17477221,CONCRETE BARRIER
17477229,CONCRETE PILLAR
17477238,GUARD RAIL LOCATED ON THE 2700 NORTH FWY
17477260,BARB WIRE FENCE
17477264,BUSHES
17477276,GRASS AND TREE SHRUBS
17477278,GARAGE DOOR
17477281,BRICK AND MORTAR MAILBOX
17477283,LIGHT POST
17477301,BICYCLE DAMAGES
17477306,ROAD SIGN
17477316,MAILBOX DESTROYED
17477316,MAILBOX DESTROYED
17477317,FIRE HYDRANT #288 /// CITY OF HOUSTON//
17477319,ONCOR TELEPHONE POLE
17477319,1 METAL FENCE
17477325,GUARD RAIL DAMAGE
17477337,METRO SIGN 46
17477351,15 FT. GUARDRAIL AND 3 POSTS
17477361,BLACK STANDARD MAILBOX/ STEEL POLE /BASE
17477365,SCRAPED UTILITY POSTS (3); BENT LGH POST
17477373,BARBED WIRE FENCE
17477376,FENCE BY SIDE WALK/ WEISER ENGINEER COMP
17477376,POLE WITH LIVE WIRE # 429092
17477394,STREET LIGHT POLE
17477398,DAMAGED SCHOOL BUS SIGN
17477402,"MULTIPLE TREES, LANDSCAPING ITEMS"
17477403,500 DOLLAR FENCE DAMAGE
17477403,1000 DOLLAR FENCE
17477412,STREET SIGN
17477425,DAMAGED BARBWIRE FENCE
17477433,WIRE FENCE
17477446,TRAILER
17477455,SCUFFS/SCRAPES R CONCRETE WALL
17477470,CONCRETE CULVERT AND DRAINAGE PIPE
17477471,BRICK BUILDING
17477498,SIGN BOARD
17477499,WOODEN PRIVACY FENCE
17477499,SWEPCO POWER LINE POLE #91289
17477511,BARBED-WIRE FENCE
17477517,10 FEET METAL GUARDRAIL
17477519,POLE
17477537,GUARD RAIL
17477538,TELEPHONE POLE
17477588,INFORMATION SIGN
17477588,SUPPORT CABLES FOR SIGN
17477600,STOP SIGN AT RAY ST./W. LOOP 281
17477605,ELECTRIC POLE
17477612,METAL FENCE
17477616,STREET LIGHT POLE
17477632,TWO LIGHT POLES
17477633,KNOCKED DOWN STOP SIGN
17477646,SCUFFS SCRAPES INSIDE WALL
17477654,STOP SIGN
17477654,FIRE HYDRANT
17477684,TELEPHONE POLE
17477684,FIRE HYDRANT
17477687,FENCELINE DAMAGE
17477706,BARBED WIRE FENCE & T-POST
17477712,HOLE IN BLOCK WALL
17477712,20' FENCE LINE AND POST
17477714,"FENCE ,  WOOD"
17477715,ORANGE SPECIALIZED HYBRID BIKE
17477717,POLE
17477718,METAL LIGHT POLE #569003
17477726,MAILBOX
17477726,MAILBOX
17477726,RESIDENTIAL GARAGE DOOR
17477747,BARBED WIRE FENCE
17477748,ONCOR POLL
17477751,GUARDRAIL DAMAGE
17477765,BUILDING
17477766,BRIDGE GUARDRAIL
17477769,IRRIGATION AND LANDSCAPING IN MEDIAN
17477770,ELECTRICITY POLE
17477778,UTILITY POLE 4321
17477786,FIRE HYDRANT 497231
17477786,TELEPHONE POLE 456706
17477801,STREET SIGN
17477815,LIGHT POLE
17477840,UTILITY POLE
17477842,COW
17477846,GUARD RAIL
17477888,METAL FENCE
17477893,METAL POST AND ELECTRONIC MENU STALL
17477909,ONE DAMAGED CARPORT PILLAR.
17477914,LIGHT POLE
17477917,1 BRICK MAILBOX
17477920,BROWN HORSE
17477922,EAST CORNER OF RESIDENCE
17477928,IH35 PILLAR
17477932,RETAINING BRICK WALL
17477942,GUARDRAIL
17477981,GARAGE DOOR
17477985,PIPE FENCE
17477987,TENNIS COURT ENCLOSURE AND POLES BROKEN
17477988,25 FEET OF GUARD RAIL
17477989,BARBED WIRE FENCE 50 FEET DAMAGED $200
17477993,"60 FEET OF DAMAGED ""BULL WIRE"" FENCE"
17478034,"TWO TRAFFIC LIGHTS, EST. DAMAGE $5,000"
17478036,PIPE FENCE
17478040,DAMAGED METAL FENCE
17478040,BROKEN MAILBOX
17478040,BROKEN STOP SIGN
17478042,10 DAMAGED SAND BARRELS
17478072,"MINOR DAMAGE TO THE JERSEY BARRIER, $200"
17478083,GUARD RAIL
17478088,BARBED WIRE FENCE AND & POST
17478089,PIPE RAIL AND CONCRETE BARRIER
17478090,BRICK MAILBOX
17478094,BARBED WIRE FENCE KNOCKED DOWN
17478113,DIXIELAND ROAD STREET SIGN
17478113,10 FT. WOODEN FENCE
17478120,LIGHT POST 3954698/ 3653728
17478148,WOODEN LIGHT POLE STRUCK DOWN FROM CRASH
17478150,DAMAGED TREES
17478157,CONCREAT WALL
17478167,WOODED FENCE
17478176,BRICK COLUMN
17478192,STOP SIGN
17478192,RESIDENCE OF 101 W PECAN
17478207,TELEPHONE POLE
17478209,STOP SIGN
17478227,TX FM SIGN
17478233,APPROXIMATELY 15 FEET OF GUARD RAIL
17478235,WEST SIDE OF THE BUILDING BRICK WALL
17478258,DAMAGED IRON FENCE/ MUFFLER SIGN
17478262,TEXAS DOT SIGN- UNKNOWN VALUE
17478263,DAMAGE TO TREE
17478265,OYO TOWNHOUSE - BUILDING PILLAR
17478273,ROCK WALL
17478273,BRICK WALL OF 4724 JUNTION
17478273,WINDOW RAILING OF 4724 JUNCTION
17478285,MEDIAN
17478298,ROAD WAY SIGN
17478300,DAMAGED METAL PYLONS
17478311,WOODEN FENCE
17478311,SIGNS
17478311,ELECTRICAL POLE
17478324,ELECTRICITY POLE
17478325,MAIL BOX
17478330,BARBED WIRE FENCE
17478333,BRICK RETAINING WALL
17478340,INTERNET CABLE
17478345,DAMAGED/DESTROYED SECTION OF GUARD-RAIL
17478353,2 LANSCAPING TREES RIPPED OUT OF GROUND.
17478356,THREE WOODEN PLANKS FROM FENCE
17478356,GRASS
17478359,FREEWAY BARRIER
17478360,"PARKING SIGN/ POLE, ORANGE CAUTION CONES"
17478360,CONCRETE SURFACE DAMAGE
17478364,SOUND WALL
17478364,STOP SIGN
17478379,CAR WASH WHEELBLASTER
17478391,DAMAGE TO CARPORT AT 911 S MAIN
17478393,FENCE
17478393,POWER LINES
17478396,STONE MAILBOX
17478402,20 FEET STEEL GUARD RAIL
17478410,GATE AND FENCE
17478410,BARRIER DAMAGE
17478428,LIGHT POLE #25
17478435,TREE
17478444,DIVIDER K RAIL
17478453,TWO TREES DENTED
17478456,BUSINESS  SIGN POLE
17478471,TREE AND MINOR CURB DAMAGE
17478481,GUARD RAIL
17478495,ELETRICAL POLE
17478497,METAL FENCE
17478497,UTILITY POLE
17478506,DAMAGE TO CHAIN LINK FENCE
17478507,LIGHT POLE
17478518,DAMAGE TO CITY (NO PARKING SIGN)
17478518,DAMAGE TO THE CHAIN LINK FENCE
17478520,ALUMINUM LIGHT POLE AND CEMENT BASE
17478527,FENCE WAS DESTROYED
17478540,TRAFFIC LIGHT POLE DAMAGE
17478542,SPEED LIMIT SIGN RUN OVER
17478544,GUARDRAIL
17478545,POWER LINE POLE #438311
17478560,TRAFFIC SIGNAL POLE
17478569,30' FEET GUARDRAIL
17478569,20' FOOT HIGH LIGHT POLE
17478592,WATER LINE/ BARB WIRE FENCE
17478597,PIPE  / NET WIRE FENCING
17478619,FIRE HYDRANT - 3794077
17478626,POWER POLE
17478646,PERIMETER IRON FENCE GATE DAMAGE
17478662,APPROXIMATELY 15 FT OF ACCORDIAN BARRIER
17478672,10 FOOT CHAIN LINK FENCE
17478682,CITY BIKE SIGN
17478704,TANKER PUSHED UP AGAINST FENCE
17478710,DAMAGED BRICK FENCE POST
17478710,WATER MAIN SUPPLY
17478721,YELLOW POLE
17478723,PRIVACY WOOD FENCE DAMAGED/DESTROYED
17478730,TWO PANELS OF 6'METAL FENCE KNOCKED DOWN
17478730,FIRE HYDRANT
17478748,TREE BARK
17478751,GUARD RAIL
17478758,APPROXIMATELY 20 FOOT OF CHAINLINK FENCE
17478758,VERIZON TELEPHONE CABLE RISER
17478768,DECORATIVE METAL MAIL BOX & STAND
17478789,10 FEET OF ROCK WALL FENCE
17478792,PEDESTRIAN CROSSWALK SIGNAL
17478804,IRON FENCE
17478811,GAS METER
17478813,GREENOAKS FENCE
17478858,YIELD SIGN
17478871,STOP SIGN
17478877,GUARDRAIL
17478889,ONE WAY STREET SIGN
17478897,ROCK WALL
17478902,WALL AND WINDOW
17478903,CHAIN LINK FENCE
17478918,TRAFFIC SIGN
17478931,CONCRETE CURB
17478938,BRICK WALL DAMAGE
17478962,PARKING LOT CURB
17478992,WROUGHT IRON FENCE
17479003,SONIC DIGITAL ORDERING SCREENS
17479047,CENTER GUARDS
17479051,BARBED WIRE FENCE
17479068,6FT WOODEN PRIVACY FENCE
17479101,"CHAIN LINK FENCE, GATE AND MAIL BOX"
17479102,4 FEET OF TX DOT GUARD RAIL DAMAGE
17479113,ROADWAY: GOUGE/SCRAPE  MARKS
17479127,ONE MAILBOX
17479127,60 FEET OF CHAIN LINK FENCE
17479135,WOODEN UTILITY POLE
17479140,GARAGE GATE BAR
17479142,TRAILER
17479147,BARB WIRE FENCE/ STOP SIGN
17479167,HIGHWAY WIRE BARRIERS DAMAGED
17479183,BRICK LANDSCAPE
17479187,BRICK MAILBOX/ MULTIPLE WOODEN PILLARS
17479190,APPROX. 20-30 FT OF RETENTION CABLE
17479191,GUARD RAIL
17479196,2 DEAD END BARRICADES
17479196,CHAIN LINK FENCE/ GATE
17479197,GUARD RAIL
17479204,DWELLING
17479206,LIGHT POLE #264935
17479237,STREET SIGN (YIELD)
17479239,TREE AND GRASS
17479241,TREE
17479242,SIGN POLE
17479254,NORTH WEST CORNER OF HOUSE BRICK BROKEN
17479257,STREET SIGN/STOP SIGN
17479261,PROPERTY GATE SURROUNDING THE RESIDENCE
17479262,WATER SPRINKLER SYSTEM
17479262,MARQUEE SIGN
17479266,EXSTENSIVE STRUCTUAL DAMAGE TO HOUSE
17479272,DAMAGE TO SMALL YELLOW ROAD MARKER
17479283,CONCRETE DRIVEWAY
17479283,SPRINKLER SYSTEM
17479289,GUARD RAIL
17479289,WALL
17479289,SPRINKLER SYSTEM
17479294,GUARDRAIL DAMAGE
17479312,1 TREE
17479322,METAL GUARD RAIL
17479328,CONSTRUCTION SIGN
17479334,LIGHTED SCHOOL ZONE SIGN
17479334,DAMAGE TO CHAIN LINKED FENCE
17479336,MANHOLE COVER DAMAGE
17479370,JOHN DEER COMBINE
17479370,2 GUARD RAILS
17479376,TX DOT SIGNS 982 NORTH AND 982 SOUTH
17479380,FENCE DAMAGE
17479381,GUARDRAIL AND WARNING SIGN
17479382,LIGHT POLE
17479383,FENCE
17479383,FENCE
17479389,TREE AND SHRUBS
17479390,TRAFFIC BOX
17479391,GUARD RAIL
17479400,UTILITY POLE
17479410,WATER BARRICADE
17479433,BEAM BETWEEN GARAGE DOORS STRUCK
17479435,METAL POLE
17479437,TELEVISION CABLE
17479437,STREET LAMP - LIGHT POLE
17479444,HORSE--DECEASED
17479449,20-30 FT GUARDRAIL DAMAGED/DESTROYED
17479468,SIGN WITH CONCRETE ANCHOR
17479470,ONE WAY ROAD SIGN
17479492,FIRE HYDRANT
17479552,MAIL BOX DAMAGED
17479582,TRAFFIC CONTROL BOX
17479597,TREE
17479601,BARBED WIRED FENCE
17479609,DIGITAL PORTABLE MESSAGE BOARD
17479636,TWO LIGHT POLES
17479664,50 FT GUARDRAIL DAMAGE
17479665,YELLOW JERSEY BARRIERS
17479666,UTILITY LIGHT POLE
17479669,POLE DAMAGE
17479700,LIGHT POLE
17479723,WOODEN MAILBOX
17479732,FENCE/POSTS
17479735,STOP SIGN
17479735,ELECTRIC POLE
17479737,FIRE HYDRANT TAKEN OFF BASE
17479748,WARNING SIGN
17479774,FENCE
17479774,FENCE AND SHED
17479774,FENCE
17479781,WATER SPRINKLER AND PVC PIPE.
17479790,YELLOW/BLACK STRIPED SIGNS
17479794,"TREES LANDSCAPE, SPRINKLER SYSTEM"
17479796,SHRUBBERY; TREES
17479796,CABLE BOX;CABLE LINE POST;EROSION FENCE
17479815,METAL FENCE AND ROCK WALL DESTROYED
17479816,ROAD SIGN
17479822,ROAD SIGN
17479824,TXDOT SPEED LIMIT SIGN
17479828,BRICK MAILBOX SHARED BY COMPL AND NEIGHB
17479828,STREET SIGN AT CORNER
17479840,WATER BARRIER / GUARDRAIL
17479853,VEHICLE INTO A RESIDENCE
17479858,LIGHT DAMAGE TO BARBED WIRE FENCE
17479864,STOP SIGN
17479882,GUARDRAIL
17479883,STREET LIGHT
17479884,TELEPHONE POLE
17479893,TREE
17479899,FARM/CATTLE FENCE W/ WOOD POST
17479907,NORTHSIDE EXTERIOR WALL/INTERIOR WALL
17479909,"DAMAGED FENCE, DECORATIONS, AND TREE"
17479925,STOP SIGN
17479925,CORNER OF SANBORN ST/E LANCASTER AVE
17479936,POSTED SIGN
17479937,MAIL BOX
17479949,STOP SIGN
17479958,MAILBOX KNOCKED OVER
17479983,GRASS
17479983,POLE OF POST LAMP # 491885
17479984,METAL GUARD RAIL
17479993,50FT OF TXDOT GUARDRAIL
17479999,BRICK FENCE
17480003,FENCE
17480025,PROPERTY FENCE
17480037,"GARAGE DOOR, METAL FRAME, OPENER"
17480037,HOUSE FRAME BRICK SHEET ROCK WALLS
17480038,CEMENT BENCH AT BUS STOP
17480048,MAIL BOX
17480064,GUARDRAIL
17480066,BROKE FENCELINE
17480096,STOP SIGN AT INTERSECTION
17480102,STREET SIGN
17480102,WROUGHT IRON FENCING
17480105,FIRE HYDRANT
17480109,50 FEET OF GUARDRAIL DAMAGE
17480111,CURB
17480121,BLACK CYLINDER BARRIER ON OFF RAMP
17480125,FENCE AND BRICK WALL
17480127,BENCH AND LIGHT POLE
17480130,STEEL GAURD RAIL/ WOOD POST
17480137,CONCRETE BRIDGE
17480154,"SOUTHEAST CORNER OF HOUSE, GARAGE, FENCE"
17480164,STEEL GUARDRAIL
17480171,STOP SIGN
17480187,GUARD RAIL
17480216,CONCRETE BARRIER
17480217,YIELD SIGN
17480220,GUARD RAIL
17480225,"RESIDENCE (EXTERIOR WALL,AC UNIT,WINDOW)"
17480234,BRICK AND STONE MAILBOX
17480237,TXDOT ROAD SIGN
17480247,VEHICLE CONTACT WITH UTILITY POLE
17480260,ROAD SIGN
17480267,TELEPHONE POLE
17480284,FENCE
17480292,FENCE
17480292,FENCE
17480292,LIGHT POLE
17480296,STOP SIGN
17480305,CONCRETE WALL/BARRIER
17480311,VERY MINOR SCRATCHES TO CEMENT WALL RAIL
17480312,STOP SIGN
17480321,BRICK GATE ENTRANCE
17480321,BLACK COW
17480324,SIGN
17480327,CABLE BARRIER POSTS
17480339,TRAILER
17480349,MAILBOX WAS HIT AND DISMANTLED BY UNIT#2
17480349,"MAILBOX, FENCE, WATER LINE DAMAGE"
17480351,FENCE
17480354,ROAD SIGN
17480357,STUCCO WALL TO BUSINESS
17480379,FRONT OF RESIDENCE
17480384,TELEPHONE
17480388,FENCE
17480388,LANDSCAPING
17480388,PLAYHOUSE
17480391,MAILBOX POST AND MAILBOX
17480391,MAILBOX POST AND MAILBOX
17480432,ELETRICAL POLE
17480458,TWO GATES AND FENCING
17480469,GUARD POLES
17480479,DAMAGE TO BUILDING AND PROPANE TANKS
17480480,STOP SIGN
17480483,BRICK WALL
17480515,NEIGHBORHOOD WATCH SIGN@ 8603 RIDGE MILE
