Crash_ID,Damaged_Property
16892329,FENCE LINE ALONG NORTH SIDE OF PROPERTY
16892333,BARBED WIRE FENCE WITH GREEN T-POST
16892334,STRUCTURE DAMAGE DONE TO FRONT OF HOUSE.
16892336,30 FEET OF WROUGHT IRON FENCING
16892337,FENCE
16892337,"1 LIGHT POLE AND 1 ""WRONG WAY"" SIGN"
16892345,STOP SIGN AT UHLAND AND E ACCESS
16892346,STOP SIGNAL CORNER OF HUGHSON/OLD RR12
16892363,COLLISION CUSHION BARRIER
16892367,SIGNAL LIGHT POLE
16892410,GUARDRAIL
16892411,GUARD RAIL
16892418,STAINLESS STEEL POLE
16892421,GUARDRAIL
16892442,DAMAGE TO PROTECTIVE FENCING BY CANAL
16892462,CRASH CUSHION
16892471,BRICK FIXTURES
16892471,BACK FENCE
16892499,GUARDRAILS
16892512,BARRIER
16892520,GUARDRAIL
16892524,GRASS/YARD DAMAGED
16892529,2 POLES/SAFETY CABLES
16892537,BRICK WALL
16892539,BRICK WALL
16892540,GUARDRAIL
16892560,FENCE AT 2407 OAK
16892566,EXEL POWER POLE 800-895-4999
16892566,4FT CHAIN LENGTH FENCE  806-206-4384
16892577,MAJOR DAMAGE TO THE ATTENUATOR
16892582,FENCE
16892582,FENCE
16892590,MAILBOX
16892591,BUILDING
16892598,DAMAGE TO OUTER WALL
16892602,BRICK COLUMN
16892602,FENCE
16892616,CHAIN LINK FENCE
16892620,FENCE
16892623,WARNING SIGN
16892629,UTILITY POLE
16892631,BROKEN FENCE
16892631,STOP SIGN RUN OVER
16892637,GUARDRAIL AND WOODEN POSTS X3
16892639,GUARDRAIL DAMAGE METAL  174 FT
16892642,RED COW
16892648,CHAIN METAL FENCE
16892656,BARBED WIRE FENCE
16892666,POWER POLE
16892666,STOP SIGN
16892669,CENTER WALL BARRIER DAMAGE TX-EXPRESS
16892676,GATE AND BARBED WIRE FENCE
16892678,HOUSE FENCE
16892692,LIGHT POST
16892692,CONCRETE ROUND TABLE
16892692,STEEL FENCE POOL AREA
16892705,TELEPHONE JUNCTION BOX DESTROYED
16892726,CHAIN LINK FENCE
16892726,GAS METER
16892726,CAR PORT
16892727,TREE AND BUSHES
16892732,STREET LIGHT POLE
16892770,SCUFF ON CONCRETE WALL
16892782,FENCE
16892786,DRIVEWAY PILLARS AND TRASH CAN
16892793,FENCE
16892795,TREE IN FRONT YARD
16892801,LANDSCAPING AND STREET SIGN
16892802,TEX DOT COUNTY ROAD 13500 SIGN.
16892803,CABLE BARRIER / CONCRETE BARRIER
16892806,SIGN
16892807,GUARDRAIL
16892813,DAMAGED LIGHT POLE
16892819,RAILROD CROSSING ARM
16892822,ATTENUATOR
16892830,SIGN
16892830,GUARDRAIL
16892833,GUARD RAIL WARNING SIGN AND POLE.
16892833,STREET LIGHT POLE #373700527696113
16892843,UTILITY POLE
16892844,COWS HIT IN THE ROADWAY
16892847,DRIVEWAY AND YARD
16892848,DAMAGE TO 8FT PILLAR (COST PENDING)
16892860,STOP/STREET SIGN
16892876,FENCE/BRICK COLUMN
16892878,POWER POLE
16892880,METAL GATE
16892887,MAIL BOX TO 1039 ST MARY'S
16892901,WOODEM BACKYARD FENCING OF HOME
16892901,FIRE HYDRANT
16892908,WOOD FENCE.
16892909,FENCE
16892915,MEDIAN SIGNAL LIGHT POLE
16892920,CABLE BARRIER SYSTEM; 2 POSTS
16892937,SHELVING
16892937,MISC. ANTIQUES AND SMALL GLASS ITEMS
16892937,STORE FRONT (GLASS WINDOW & GLASS DOOR)
16892945,TTU BRICK DESIGN
16892947,SMALL DENT IN THE MIDDLE OF THE POLE
16892949,ROAD WAY SIGN
16892949,FENCE AND FENCE POSTS
16892952,STOP SIGN
16892952,TREE
16892960,ENTRANCE GATE AND FENCE
16892963,FENCE
16892984,METAL/WOOD BARRIERS
16892988,COMMUNICATION POLE/WIRE
16893004,BUILDING
16893010,POWER POLE
16893014,DAMAGED STOP SIGN
16893016,LEFT SHOULDER  WALL DAMAGE TXPRESS
16893023,MAILBOX
16893025,EXIT SIGN
16893037,BARBED WIRE FENCE
16893055,FRONT OF BUILDING 1
16893062,LIGHT POLE   POLE# 362919
16893065,STREET LIGHT POLE
16893065,GUARD RAIL
16893075,UTILITY POLE #965482
16893081,BRICK MAILBOX DAMAGE
16893081,BRICK MAILBOX DAMAGE
16893100,GUARDRAIL BARRIER
16893106,DAMAGE TO BUS STOP 325
16893108,BUILDING
16893108,STEEL POST
16893118,DAMAGED BRICKS
16893118,REMOVED METAL BARRICADE
16893118,ELECTRICAL BOX
16893118,REMOVED BARK OFF TREE
16893119,TOW SIGN
16893120,BRICK MAILBOX
16893122,LANDSCAPING
16893122,METAL INFORMATIONAL SIGN
16893123,GUARD RAIL
16893126,LIGHT POLE
16893131,1 STREET SIGN (ROAD MAY FLOOD)
16893139,3 FT. WOOD FENCE
16893139,EAST SIDE HOUSE WALL
16893139,A/C UNIT PANEL
16893139,PVC DRAIN PIPE
16893144,BACK FLOW WATER PREVENTER
16893145,ZIPPER WALL DAMAGE NOT ON ROADWAY
16893155,LIGHT POLE
16893157,FENCE
16893169,2 TRAFFIC SIGNS KNOCKED OVER IN CENTER
16893176,GUARD RAIL
16893177,TREE AND SHRUBS
16893187,PARKING LOT PERIMETER FENCING/POSTS
16893193,UTILITY POLE #272943
16893196,1 FM 508 STREET SIGN
16893197,ROADWAY SIGN IN MEDIAN
16893200,TRAFFIC LIGHT POLE
16893222,FENCE
16893231,LIGHT POLE #358747
16893231,~20' GUARD RAIL
16893242,FENCING
16893249,TREES
16893251,UTILITY POLE
16893253,TRAILER
16893257,TREE
16893270,TREE
16893277,CENTER GUARD WIRE
16893279,APPROXIMATELY 15' OF METAL FENCE
16893280,`10' GUARD RAIL
16893282,ELECTRICTY POLE
16893285,FENCE
16893286,BLUE BONETT ELECTRIC POLE #398372
16893292,MAIN WATER TO BUSINESS SNAPPED
16893292,SNAPPED ELETRIC POLE
16893301,ATTENUATOR
16893322,WIRE FENCE
16893324,FENCE
16893324,WATER LINE
16893325,DAMAGED BRICK MAILBOX
16893336,"50 FT OF FENCE LINE, 3 CEDAR & 2 METAL"
16893349,50 YARDS OF WIRE FENCE AND POSTS
16893355,TRANSFORMOR REGULATOR BANK
16893358,FENCE
16893361,WATER METER COVER
16893375,BROKEN PARKING LOT BARRIOR ( $75.00)
16893380,GUARD RAIL
16893386,TREE IN FRONT OF HOME
16893398,ATTENUATOR
16893403,FENCELINE DAMAGE
16893408,HIGH FENCE DAMAGE IN 2 PLACES
16893410,GUARDRAIL
16893414,CABLE BARREIR SYSTEM; 4 POSTS
16893416,SUCKER ROD POST
16893422,RAILROAD  CROSSING SIGNS/ STOP SIGN
16893422,RAILROAD TRACKS
16893425,PROPERTY LINE FENCE DAMAGE
16893436,BUSINESS FLAG POLES(3) ABOUT 15 FT TALL
16893441,THREE WOODEN CEDAR FENCE PLANKS
16893443,TX DOT SIGN
16893449,PRIVATE PROPERTY LIGHT POLE
16893450,REFLECTIVE POST MARKERS
16893465,STREET SIGN
16893468,LIGHT POLE
16893468,PIPE FENCE
16893471,BARBED WIRE FENCE
16893484,METAL PROTECTIVE BARRIER POLE
16893504,SIGN & POLE
16893504,RAILROAD TRACKS & TIES
16893506,TREE
16893514,GAS LINE VENT
16893514,FENCE
16893514,DRIVEWAY
16893514,MAILBOX
16893532,GUARD RAIL
16893540,"ONE BLACK COW, EAR TAG ""HAIL 01"""
16893548,CITY LIGHT POST
16893552,CONCRETE BARRIER
16893556,TXDOT EXIT SIGN (TRANSMOUTAIN LOOP 375)
16893558,FENCE
16893561,2 GMS DUMPSTERS
16893561,CHAIN LINK FENCE
16893596,COW
16893603,MAIL BOX
16893603,TXDOT ROAD SIGN
16893604,ROADWAY SIGN
16893607,LIGHT POLE DAMAGED
16893612,LIGHTPOLE
16893617,6FT. CHAIN LINK FENCE
16893618,CONCRETE DIVIDER
16893647,NEIGHBORHOOD GATE - DAMAGED
16893650,GUARD RAIL
16893660,FENCE
16893660,STRUCTURAL DAMAGE TO RESIDENCE
16893661,FENCE POSTS UPROOTED
16893662,FENCE LINE DAMAGE
16893668,FREEWAY BARRIER
16893671,LIGHT POLE DAMAGED
16893674,FENCE
16893676,FENCE
16893688,MAIL BOX
16893691,UNDERGROUND CABLE BOX PID #316011576
16893693,DAMAGED FENCE
16893702,FENCE AND T POSTS
16893703,MAIL BOX
16893710,SHED IN BACK YARD STRUCK BY UNKWN PERSON
16893732,DAMAGED ELECTRICAL BOX
16893746,BROKEN CONCRETE BARRIER
16893746,BROKEN MERGE SIGN
16893756,1 ROAD IMPACT ATTENUATOR
16893768,GATE POLE
16893775,"MAIL BOX MISSING, POLE BROKEN, TREE"
16893790,GUARD FENCE AND 4 POSTS
16893801,GUARDWALL NORTH SIDE OF BRIDGE
16893802,GUARD RAIL
16893805,TWO AFGHAN PINE TREES
16893813,FENCE
16893827,DAMAGED UTILITY LINE
16893829,NONE
16893830,TRAILER
16893832,DART BUS STOP FSTB882
16893836,5 FT PAINT TRANSFER
16893837,50 FEET OF RAIL AND 4 RAIL POLES
16893847,15 FT OF GUARDRAIL DAMAGE
16893861,CONCRETE WALL SCRAPES
16893861,BROKEN ATTENUATOR
16893866,ATTENUATOR BARREL
16893873,STREET LIGHT POLE DAMAGED
16893874,ELECTRIC POLE
16893888,CONCRETE WALL
16893891,YELLOW ATTENUATOR
16893896,CHAIN LINKED FENCE
16893899,GUARDRAIL DAMAGE
16893904,ROADWAY
16893910,TRAFFIC SIGN
16893911,CURVE CAUTION SIGN
16893913,SPEED LIMIT SIGN
16893926,MAILBOX
16893939,TELEPHONE POLE
16893939,WIRE FENCE
16893948,DAMAGED WOOD FENCE POSTS.
16893953,20 FEET OF DAMAGE GUARDRAIL
16893956,LEFT SIDE IMPACT TO GENIE GTH-636
16893956,BENT/WARPED T551 RAIL FORMS AND BRACES
16893956,CAVED IN SIDE OF STORAGE CONTAINER
16893956,BENT/WARPED CONCRETE BUCKET
16893970,WOODEN FENCE POST AND METAL WIRE
16893970,WOODEN FENCE POST AND METAL WIRE
16893979,15 FT PAINT TRANSFER TO BARRIER
16893989,"BICYCLE $2,000"
16893995,CONCRETE BARRIER
16894003,METAL CAGE
16894005,REFLECTOR
16894011,MAILBOX
16894013,DROVE THROUGH RONT OF STORE. TWO WINDOWS
16894022,FENCE
16894022,SIGN
16894026,CURVE ARROW ROAD SIGN
16894026,SEPTIC SYSTEM
16894027,TRAILER
16894028,WATER FLUSH PLUG AND VALVES
16894032,GUARD RAILS
16894034,CABLE BARRIER & POSTS
16894037,DAMAGE CABLE BARRIER
16894040,POWER POLE
16894049,LIGHT POLE
16894054,LIGHT POLE KNOCKED DOWN BY UNIT 2
16894059,TRAILER
16894074,12 STEEL POSTS AND WIRE CABLE BARRIER
16894081,30' GUARDRAIL
16894081,100' CABLE BARRIER
16894083,DOWNED LIGHT POLE
16894088,ROAD SIDE DELINEATOR
16894090,FIELD DAMAGE (RUTS)
16894091,FENCE
16894097,CHAIN LINK FENCE
16894097,MAILBOX
16894100,WOOD FENCE DAMAGED.
16894103,BARBED WIRE FENCE
16894105,GUARDRAIL
16894112,CHAIN LINK FENCE AND CONCRETE WALL
16894122,STOP SIGN
16894123,2 SMALL BUSHES
16894136,FENCE
16894137,STOP SIGN
16894149,WOODEN UTILITY POLE
16894154,TREES AND BRICK WALL
16894179,LIGHT POLE
16894191,BUMPED GROUND WIRES
16894214,GUARD FENCE
16894216,POWER POLE
16894221,GUARD RAIL
16894223,CARPORT
16894226,LIGHT POLE # 479652
16894243,GUARD RAIL
16894247,10 HEAD OF CATTLE
16894252,TELEPHONE POLE
16894259,GUARD RAIL
16894261,YELLOW CRASH BARRIER TO ON RAMP
16894262,HIGHWAY GUARDRAIL
16894271,DENT TO ENTRY GATE
16894279,FENCE DAMAGE
16894295,HOLE IN SIDE OF HOUSE AND DAMAGED FENCE
16894308,ONE WAY SIGN AND SIGN POLE
16894317,TREE DAMAGED
16894321,WATER UTILITY BOX
16894321,FENCE
16894334,DAMAGE TO BUSINESS FENCE
16894340,60 MPH SIGN
16894358,2 OVEN'S/ 2 REFRIDGERATORS $100 EACH
16894369,STREET SIGN (ARROW INDICATING TURN)
16894369,FENCE (APPROXIMATELY 10 POSTS AND RAILS)
16894377,GUARDRAIL ALONG WITH WOODEN POLES
16894384,STREET SIGN 45MPH
16894400,TREE
16894400,GRASS
16894420,DESTROYED BACKYARD FENCE
16894424,BROKEN POWERLINE POLE
16894429,GUARDRAIL (36FT)
16894431,CONCRETE WALL (10FT)
16894437,FENCE(20FT)
16894438,GUARD RAIL DAMAGED
16894439,CITY TREES
16894442,ELECTRIC CROSSWALK SIGN
16894443,CHAIN LINK FENCE
16894444,TREE
16894449,TREE
16894453,SAN ANTONIO PARK FENCE
16894453,CROSSWALK SIGN
16894455,GUARD RAIL
16894462,LIGHT POLE
16894471,FIRE HYDRANT
16894474,CONCRETE MEDIAN
16894479,VEHICLE 2 2018 FORD
16894479,VEHICLE 1 2000 DODGE
16894498,CHAIN LINK FENCE
16894499,CONCRETE PAVEMENT
16894507,FARM EQUIPMENT HAULER
16894512,"MINOR DAMAGE TO WALL, TREE AND T POSTS."
16894539,FIRE HYDRANT
16894542,UTILITY POLE # 206428
16894549,ATTENUATOR DAMAGE
16894555,LIGHT POLE
16894559,METAL FENCE
16894568,48' CHAIN LINK FENCE
16894570,FRONT PORCH OF HOUSE
16894593,RETAINING WALL
16894604,CRASH CONTINUATOR
16894607,CURB
16894610,CRASH BARRIER
16894612,MINOR SCRATCHES ON WOOD UTLILTY POLE
16894622,RAILWAY TRACK SWITCH
16894628,BUISNESS WALL
16894631,SECURITY GATE
16894635,CHAIN LINK FENCE
16894640,AT&T LINE
16894640,GAS METER
16894640,FENCE
16894642,CROSSWALK BUTTON/ PLACARD
16894649,ROAD SIGN
16894657,CEMENT BASE OF LIGHT POLE
16894659,GUARDRAIL
16894670,FENCE
16894670,LIGHT POLE
16894671,LIGHT POLE
16894680,CRASH RAIL
16894684,SHOULDER RETAINING WALL
16894700,PARKED UTILITY TRAILER
16894711,FIRE HYDRANT
16894725,LAWN AND SPRINKLER HEADS
16894725,GRASS
16894736,BUILDING
16894752,FENCE
16894762,FRONT OF BUILDING
16894766,ELECTRICAL POLE
16894770,BRICK WALL/SIGN
16894773,FENCE
16894777,JUNCTION BOX
16894779,GAS PUMP # 1
16894813,BRICKED WALL
16894813,WATER METER
16894813,STEEL RAIL/GUIDE FOR DRIVEWAY
16894822,GUARDRAIL
16894826,SKID LOADER
16894834,LIGHT POLE
16894840,METAL TRASH CONTAINER
16894861,FIRE HYDRANT
16894901,POWER POLE
16894907,BARBED WIRE FENCE AND PIPE POST DAMAGE
16895027,TWO STOP SIGNS FOR NORTHBOUND
16895033,HIGHWAY SIGN
16895042,CONCRETE BARRIER
16895052,SIGN
16895052,RETAINING WALL
16895074,DAMAGED CURB AND LANDSCAPE
16895076,15 FEET OF GAURD RAIL
16895110,TRAFFIC CONTROL SIGN
16895129,GUARD RAIL
16895129,FENCE
16895131,STREE SIGN
16895143,BARBED WIRE FENCE
16895148,1 FT GOUGE IN CONCRETE
16895148,GOUGE IN CONCRETE BARRIER
16895154,DAMAGE TO GUARD RAIL
16895160,UTILITY POLE DOWN
16895166,MAILBOX
16895172,FENCE
16895183,10FT SECTION OF CHAIN LINK FENCE
16895186,STOP SIGN
16895198,LIGHT POLE
16895208,METAL PIPE FENCE
16895217,MINIATURE HORSE
16895227,DAMAGED FENCE
16895228,TRAFFIC SIGN
16895234,ELECTRIC LOOKING BOX
16895234,FIRE HYDRANT
16895238,"TELEPHONE BOX, TXU"
16895238,STREET POLE AND SIGN
16895247,DAMAGED FENCE
16895249,40 FEET OF METAL GUARD RAIL
16895254,METAL PIPE GATE
16895275,WOOD FENCE
16895283,CULVERT
16895294,KNOCKED OVER STOP SIGN
16895300,POWER POLE WAS BROKEN IN HALF.
16895301,DAMAGE TO RAILROAD TRACKS
16895302,UTILITY POLE
16895303,CONCRET BARRIERS
16895304,WARNING SIGN
16895308,MAILBOX
16895309,MAILBOX & RETAINING WALL
16895311,TREE
16895313,WIRE NET FENCE AND POSTS
16895340,POLE
16895341,COVER PARKING AREA
16895356,DAMAGED FENCE LINE
16895357,"MEDIAN GRAVEL, TREE"
16895358,AT&T UTILITY POLE
16895358,FENCE
16895364,STREET LIGHT POLE KNOCKED DOWN
16895366,FENCE AND SHIPPING PIN
16895366,FENCE AND SHIPPING PIN
16895371,STOP SIGN
16895381,100 FT +/- FIELD FENCE
16895389,50 FT +/- HIGH FENCE
16895391,GUARDRAIL ALONG 114 FROM 348 ENT WB
16895401,FIRE HYDRANT
16895406,CHURCH CROSSING SIGN
16895406,CULVERT
16895424,PIPE AND BARBED WIRE FENCE
16895427,APPEX DIVIDER
16895435,PLANTER
16895437,BASE OF TREE
16895438,BARBED-WIRE FENCE LINE (2 POSTS)
16895447,1 HEAD OF CATTLE
16895448,STOP SIGN AND ACCOMPANYING STREET SIGNS
16895449,GUARD RAIL
16895454,"FRONT OF BUSINESS WALL - $15,000"
16895466,NO PARKING SIGN LOCATED AT SOUTH EAST
16895471,DRAINAGE DITCH (EROSION ROCK)
16895484,LANE SIGN
16895486,DAMAGED CONCRETE BARRIER
16895487,REAR BRICK WALL DAMAGE
16895494,"DAMAGED WOODEN FENCE (>$1,000)"
16895498,BARBED WIRE FENCE
16895504,13 WOODEN POST AND CONCRETE BRIDGE RAIL
16895517,TELEPHONE POLE
16895518,STOP SIGN
16895525,CURB
16895546,APPROXIMATELY 40 FT OF CABLE BARRIER
16895551,WIRE FENCE
16895555,PIPE FENCE
16895561,MAILBOX
16895562,BLACK BULL
16895571,BLACK & WHITE GOAT
16895597,SMALL TREE
16895601,ELECTRIC LIGHT POLE
16895605,LIGHT POLE
16895613,FENCE
16895628,CULVERT PIPE
16895635,TRAILER
16895641,CHURCH SIGN - SOUTHPARK BAPTIST CHURCH
16895647,ROADWAY CURVE CAUTIONARY SIGN
16895658,LIGHT POLE
16895665,BARBWIRE FENCE
16895670,SHORT BRICK WALL
16895676,CHAINLINK FENCE WITH CEMENT BASE
16895681,ROADSIGN POLE
16895688,STOP SIGN
16895704,SHRUBS AND PLANTS
16895710,TREE/YARD
16895721,MULTIPLE PALLETS LOADED WITH TILE
16895721,"3 CHAIN LINK POSTS, 1 WOODEN POST"
16895721,"3 T POSTS, 1 ROLL WIRE FENCE"
16895721,1 ROLL CHAIN LINK FENCE
16895721,"4 MAIL BOX STAND, 1 RELE LN. STREET SIGN"
16895726,FIXED OBJECT CONCRETE POLE
16895730,FENCE
16895732,GUARD RAIL WB 20 CONNECTOR RAMP TO NB 35
16895736,CEMENT BARRIER
16895738,"2 SWEPCO UTILITY POLES, #15081, #17498"
16895745,CHATEAU AVALON APARTMENTS
16895764,GUARDRAIL AT EXIT 14A
16895786,DAMAGED BUILDING STRUCTURE
16895789,HIGHWAY ROUTE SIGN
16895794,TREE
16895794,PHONE BOX
16895796,BLACK HORSE
16895798,LIGHT POLE
16895802,TREE IRRIGATION HOSE
16895813,WOODEN TELEPHONE POLE/TRANSFORMER
16895817,FIRE HYDRANT
16895817,WOODEN UTILITY POLE
16895818,"BRICK MAILBOX $1,000"
16895819,STOP SIGN AND POST
16895819,BARBED WIRE FENCE AND POST
16895821,LIGHT POLE
16895821,TREE
16895831,UTILITY POWER POLE
16895831,METAL PIPE FENCE
16895831,MAIL BOX
16895834,GUARDRAIL
16895838,LIGHT POST/ GUY WIRE
16895841,UNDERGROUND PHONE BOX DAMAGE
16895841,MAILBOX AND POST DAMAGE
16895846,APPROX 80FT WOOD FENCE W/ APPROX 8 POSTS
16895869,STRUCK TELEPHONE POLE
16895881,MEIDAN
16895882,BARBED WIRE FENCE
16895892,HIGHWAY LIGHT POLE
16895896,CABLE BARRIER SYSTEM
16895914,BARBED WIRE FENCE DAMAGE
16895928,IRON FENCE WITH BRICK PILLERS
16895933,CONCRETE WALL
16895934,"2 T-POST, 30 FT. 5 STRAND BARBWIRE FENCE"
16895945,GUARD RAIL DESTROYED
16895948,DAMAGED BARBWIRE FENCE
16895957,"2 STATE SIGN, ONE METAL POST"
16895959,DAMAGED CABLE BARRIER IN CENTER MEDIAN
16895976,GUARDRAIL AND POSTS
16895988,GUARDRAIL
16895994,LIGHT POLE
16896003,LIGHT POLE
16896008,SAFETY BARRIER LINES AND PYLONS
16896016,ONE WAY SIGN
16896021,FENCE
16896025,LANDSCAPE SOD
16896025,CABLE BOX/SIGN
16896029,GUARDRAIL
16896032,BARBED WIRE FENCE
16896033,TREE AND ICE
16896053,SPEED LIMIT SIGN
16896053,BIKE ROUTE 65 SIGN
16896062,DRAINAGE DITCH GUARD RAIL
16896069,CONCRETE BARRIER
16896076,PIPE FENCE
16896076,GUARD RAIL ASSEMBLY
16896080,FLAG POLE
16896089,TXDOT CULVERT END
16896091,APPROX: 20 FEET GUARD RAIL
16896097,WIRE FENCE
16896097,MAIL BOX
16896104,BRICK WALL. ONE SECTION KNOCKED DOWN
16896104,TREE IN CENTER MEDIAN DESTOYED
16896104,SWIMMING POOL. POSSIBLE DAMAGE TO DECK
16896111,GUARDRAIL
16896119,GUARDRAIL
16896123,GUARDRAIL
16896125,FORD F150 FRONT WINDSHIELD
16896135,I69C SOUTH 281 SIGN
16896173,CHAIN LINK FENCE
16896174,CONCRETE BARRIER WITH FENCE
16896180,BENT GUARDRAIL
16896182,DRIVEWAY
16896185,LIGHT POLE
16896226,TRAILER
16896238,SIGNAL POLE
16896258,FRONT SIDE FRAME DAMAGED
16896260,TREE
16896261,1 SPEED LIMIT SIGN AND POST
16896264,CABLE HOLDING UP ARROW SIGN SNAPPED
16896266,"ROD IRON FENCE, APPROXIMANTLY 1,500"
16896285,CONCRETE WALL/POOL PUMP
16896295,INFO SIGN
16896298,PEDESTRIAN BOX KNOCKED OFF SIGNAL POLE
16896316,TRAILER
16896319,CYCLONE FENCE
16896323,LANDSCAPING
16896338,METAL GATE
16896355,ONE SUPPORT CABLE FOR ELECTRIC CABLE
16896361,DAMAGED WIRE FENCE
16896367,LPL STREET LIGHT
16896379,STREET LIGHT CROSSING WALK SIGNAL
16896408,DAMAGE TO THE HOUSE
16896410,CHAIN LINK FENCE
16896417,LIGHT POLE
16896417,STOP SIGN
16896421,CHAIN LINKED FENCE
16896434,TX DOT ELECTRONIC SIGN BOARD CONTROL BOX
16896438,STOP SIGN KNOCKED DOWN
16896440,FENCES
16896449,CITY OWNED CURB WITH NO VISIBLE DAMAGE
16896472,FENCE
16896472,PROPANE TANK AND ASSEMBLY
16896476,MEDIAN CABLE BARRIER
16896479,TRAFFIC SIGN (NO U TURN)
16896484,10FT WOODEN FENCE.
16896491,BARBED WIRE FENCE/ T-POSTS/ GATE
16896498,DIVIDER CONCRETE WALL
16896516,BARBED WIRE FENCE
16896521,GATE/GATE OPENER
16896521,MAILBOX
16896525,VEHICLE FRONT PASSENGER LOWER BUMPER
16896541,POWER POLE #205880
16896546,CURVE WARNING SIGN
16896546,BARBWIRE FENCE
16896555,GUARD RAIL
16896556,GRASS JUST OFF THE MAIN STREET
16896568,TX DOT LANE SIGN
16896575,TRAFFIC SIGN
16896575,T POST FENCE WITH BARBED WIRE
16896577,KNOCKED DOWN A FIRE HYDRANT
16896596,FIXED OBJECT - TREE
16896608,CONCRETE PILLAR
16896609,LANDSCAPING AND SPRINKLER SYSTEM
16896611,FENCE
16896613,BARBWIRE FENCE
16896616,SCUFF AND SCRAPES BARRIER WALL
16896622,JOURNEY'S HAIR STUDIO & SPA
16896639,SCUFFS AND SCRAPES TO WALL
16896647,RIGHTSIDE OF GATOR HEAD
16896653,LANDSCAPING AND IRRIGATION SYS
16896653,ENVIRONMENTAL HAZMAT CLEAN UP
16896662,SCUFFS AND SCRAPES TO CONCRETE
16896663,STREET LIGHT POLE #528836
16896670,PLATE GLASS STORE FRONT
16896671,BRICKS AND LAND NEAR SIGN
16896700,WOODEN UTILITY POLE
16896708,CONSTRUCTION BARRIER/FENCE
16896730,BRICK SCRAPPED AND TIRE MARKS ON  WALL
16896732,STREET SIGN
16896743,POLE
16896743,POLE
16896744,WIRE FENCE
16896744,ADOPT A HIGHWAY SIGN/POLE
16896745,METAL POLE/SIGN
16896753,BROKEN POWER POLE
16896759,MAIL BOX AND DITCH AREA
16896761,DAMAGE GUARD RAIL
16896762,POOL BUILDING IN JONAS WOODS SUBDIVISION
16896769,THREE TREES
16896773,UNDERGROUND LANDSCAPING IRRIGATION LINES
16896781,BARRIER WALL
16896782,MAIL BOX
16896782,MILES TO SAN ANTONIO SIGN
16896782,ELECTRIC SIGN ON WHEELS
16896789,3 TREES
16896791,STOP SIGN
16896795,15FT OF IRON ROD FENCE
16896795,POWER LIGHT POLE
16896795,BACK CORNER OF HOUSE NEAR BACK DOOR
16896795,4 TON A/C UNIT BRAND RHEEM
16896807,BARBED WIRE FENCE
16896807,ROAD SIGN
16896813,INSIDE RETAINING WALL
16896831,SCRAPES TO CONCRETE WALL
16896842,STREET SIGN
16896846,CROSS WALK SIGN
16896849,"BLACK STEEL HEIGHT LIMIT POLE (9""0)"
16896860,FIBERGLASS PLANTER
16896867,TREE
16896871,TX DOT LIGHT POLE
16896874,SLIGHTY DAMAGED METAL AND WOOD FENCING
16896876,METAL STREET POLE
16896879,LANDSCAPE
16896879,LIGHT POLE AND DOWNED WIRES
16896896,CONCRETE WALL
16896905,GUARDRAIL
16896908,RESIDENTIAL TRASH BIN BROKEN
16896912,MAILBOX
16896912,MAILBOX
16896919,GAS METER LOCATED IN THE MEDIAN IN FRONT
16896920,SIGNAL LIGHT BOX
16896924,JERSEY BARRIER
16896928,WOODEN FENCE
16896928,LIGHT POLE
16896929,GUARD RAIL
16896932,DAMAGED MAIL BOX AND FRONT LAWN AREA
16896933,WHITE CONCRETE POST AND WHITE WALL
16896938,LARGE BRICK MAILBOX
16896947,APPROX 40 FT IRON FENCE
16896964,JERSEY BARRIER/CHIPPED CONCRET
16896965,CONCRETE BARRICADE
16896978,COMPRESSOR ATTENUATER
16896982,TXDOT YELLOW YIELD ARROW SIGN
16896989,STREET LIGHT
16896990,DAMAGE TO ENTRANCE AND LIBRARY
16896993,CONCRETE BARRIER WALL
16897011,BRICK MAIL BOX
16897039,WOOD BARRACADE
16897039,CONCRETE ADDRESS PLACARD
16897044,FENCE LOCATED AT 1112 NORTH LILA STREET
16897064,DIRECTIONAL STREET SIGN
16897071,HOUSE DAMAGE
16897071,TELEPHONE POLE
16897086,GUARDRAIL AND EXTRUDER
16897087,FENCE
16897092,FENCE
16897102,UTILITY POLE
16897106,CARD READER AT GATE N-35
16897111,WOODEN ELECTRICAL POLE
16897111,DAMAGED BRICK
16897111,ELECTRICAL LINE SUPPORT POLES
16897123,CONCRETE BARRIER
16897130,CORNER OF HOUSE STRUCK
16897133,1100 LB BULL
16897137,GUARD RAIL
16897144,BARBED WIRE FENCE
16897153,"STEP RAIL, SHRUBS, PLANTS"
16897157,"50 FEET GUARD RAIL, 8 WOODEN POSTS"
16897173,WOOD FENCE FROM RESIDENCE 7500 WEST LOOP
16897181,DAMAGED GARAGE DOOR
16897187,WALL
16897187,ICE MACHINE
16897202,CABLE BARRIER
16897206,FENCE AND MINOR DAMAGE TO SIDE OF HOUSE
16897214,FREEWAY DIRECTIONAL SIGN
16897218,BUILDING
16897225,CENTER CABLE BARRIER
16897236,GUARDRAIL AND 3 CENTER CABLE POSTS
16897242,6 TEMPORARY PLASTIC BARRICADES DAMAGED
16897267,1 LIGHT POLE #3881475 / 3149514
16897267,2 NO PARKING SIGNS
16897277,REFLECTOR
16897277,MAIL BOX
16897277,MAIL BOX
16897293,FENCE POSTS AND HOUSE
16897302,2 BARBED-WIRE FENCES
