Crash_ID,Damaged_Property
17261201,1 BLACK YEARLING COW
17261202,PEDESTRIAN CROSSING SIGN
17261203,CARPORT
17261203,MAILBOX
17261209,CHAIN LINK FENCE & GATE
17261214,GUARD RAIL
17261216,AT&T UTILITY BOX
17261223,ONCOR POLE
17261238,MAGNOLIA TREE
17261238,CITY OF HOUSTON TELEPHONE POLE
17261256,ELECTRICAL POWER TRANSFORMER
17261263,2 METAL POST AND MASONRY MAILBOX DAMAGE
17261276,GUARD RAIL
17261279,METAL GUARDRAIL (APPROXIMATELY 15 FT)
17261281,RIGHT TURN ONLY YIELD SIGN
17261282,5FT OF MINOR DAMAGE TO CONCRETE DIVIDER
17261285,ELECTRIC POLE GUIDE WIRE
17261287,DAMAGE TO BOTTOM SECTION OF STREET LIGHT
17261298,45 MPH SPEED LIMIT SIGN
17261301,"SIGN, LANDSCAPING, IRRIGATION"
17261326,AT&T POLE
17261326,CITY OF HOUSTON NO PARKING SIGN
17261326,CITY OF HOUSTON FIRE HYDRANT
17261338,3 FLAG POLES
17261339,POWER POLE #2684239-9932 GUIDE WIRE CUT
17261347,CABLE BARRIER
17261353,STREET LIGHT POWER BOX
17261363,"NO U TURN SIGN, KNOCKED DOWN AND DAMAGED"
17261369,100 FEET OF GUARDRAIL
17261370,FENCE POST
17261373,STOP SIGN
17261376,ROAD SIGN
17261382,"FENCE, TREES AND AUTOMATIC GATE OPENER."
17261393,CABLE WIRE BARRIER AND 3 CABLE STAYS
17261403,15 FT OF GUARD RAIL
17261405,1-ADOPT HIGHWAY SIGN
17261434,FENCE
17261439,CABLE BARRIER DAMAGE
17261457,WILLOW PARK CIA MARQUEE
17261458,TREE
17261467,"FENCE DAMAGE, PARKING LOT DAMAGE, GRASS"
17261468,GUARDRAIL
17261472,FENCE AND FENCE POST DAMAGE
17261473,CRASH BARRIER
17261478,FIRE HYDRANT
17261490,PEDESTRIAN SIGN
17261490,UTILITY POLE
17261497,STRUCK FM 1545 HWY SIGN
17261498,MAILBOX (HEAVY BRICK)
17261514,MEDIAN CABLES DAMAGED
17261518,2 WOOD CARPORT SUPPORT POSTS
17261518,ELECTRIC TRANSFORMER BOX
17261532,BARRIER
17261553,EXTERIOR BRICK WALL AND INTERIOR WALL
17261568,HOTEL'S SHEETROOCK PIER
17261573,BRICK FENCE PILLAR
17261580,RAILROAD CROSSING ARM
17261581,CENTERPOINT LIGHT POLE #668107
17261586,ENTRANCE GATE
17261587,LIGHT POOL
17261589,"FRONT GATE DAMAGED, STREET SIGN DAMAGED"
17261589,GRASS AREA AND PALM TREE DAMAGED
17261598,MAIL BOX WOODEN POST
17261604,STOP SIGN
17261604,COLLIERS INTERNATIONAL SIGN
17261621,UTILITY POLE
17261636,THE ATTENUATOR WAS STRUCK
17261641,LANDSCAPE/PLANTS
17261668,MAIL BOX
17261680,GUARD RAIL
17261687,20 FEET OF GUARDRAIL
17261701,MAIL BOX
17261702,40 FEET OF GUARDRAIL
17261727,STOP SIGN
17261742,EXTERIOR BRICK WALL.
17261759,NOTHING
17261764,YIELD SIGN
17261769,MAIL BOX AND POST
17261769,40 FT BARBED WIRE FENCE
17261790,CALF
17261791,FENCE
17261795,GUARDRAIL
17261796,PALM TREE
17261799,STOP SIGN
17261799,LUXURY INN MOTEL FENCE
17261820,GUARDRAIL
17261836,CHAIN LINK FENCE W/POSTS
17261852,GATE ENTRY DEVICE
17261861,50  MPH SIGN
17261869,LANDSCAPING
17261871,FRONT GATE AND BRICK PILLAR DAMAGE
17261883,SPEED LIMIT SIGN 30MPH
17261894,STREET/STOP SIGN
17261911,TREE
17261917,PROPERTY GATE
17261918,SMALL TREE AND SHRUB
17261920,HYDRAULIC GATE
17261921,PEDESTRIAN SIGNAL LIGHT POLE
17261924,WOODEN TELEPHONE POLE
17261937,RIGHT SIDE OF HOME MINOR DAMAGE
17261942,MESQUITE TREE
17261968,WOODEN GATE
17261970,10 FT CONCRETE GUARD RAIL
17261985,UTILITY POLE
17261988,METAL BARRIER
17261991,CENTER MEDIAN SHRUBBERY
17262023,10 FEET OF GUARD RAIL
17262024,40 FT GUARDRAIL DAMAGE
17262025,CURB
17262026,HOV BARRICADE
17262029,DAMAGED PLASTIC COVERING TO WATER LINE
17262040,TRAFFIC BARRIER
17262045,ROADWAY REFLECTOR/ WOODEN PILLAR
17262050,BARBED WIRE FENCE
17262054,CABLE BARRIER
17262062,DAMAGED GUARDRAIL
17262065,CEMENT BARRIER
17262068,DENT IN POWER POLE
17262074,20 FEET OF CATTLE FENCING
17262074,10 FEET OF GUARDRAIL
17262075,1 YELLOW ROAD SIGN
17262089,METAL AIR TANK MACHINE
17262101,LIGHT POLE
17262105,GUARDRAIL
17262112,STREET LIGHT DOWN ON ONCOR POWER LINES
17262116,YIELD SIGN
17262117,PIPED FENCE
17262117,TELEPHONE POLE
17262118,STREET SIGN
17262119,"CONCRETE PILLAR, BLACK METAL FENCE AND G"
17262125,MAIL BOX
17262126,UTILITY POLE
17262140,MAILBOX
17262151,UNKNOWN COMPANY WOODEN WIRE POLE DAMAGE
17262182,BRICK FLOWER BED
17262185,BROKEN FENCE
17262185,ELECTRICAL WIRES W/ ELCTRICAL POLE
17262186,CHAIN LINK FENCE COST OF REPAIR $250.00
17262232,FIRE HYDRANT
17262232,ELECTRIC POLE
17262244,GAURD RAIL
17262245,MAILBOX BROKEN BY UNIT 1
17262249,FENCE
17262258,"TRAILER, SEMI TRAILER OR POLE TRAILER"
17262283,CITY OF HOUSTON LIGHT POLE
17262307,TRAFFIC LIGHTS
17262325,POLL FENCE
17262327,GREY HORSE
17262332,10 FEET OF PLASTIC LANE ATTENUATOR
17262364,POWER LINE POLE
17262375,ARIES PORTABLE BUILDING
17262375,CONEX SHIPPING CONTAINER
17262399,CANOPY ABOVE GAS PUMPS
17262428,DAMAGE TO OVERHANG BIGS GAS STATION
17262437,BARBED WIRE FENCE & BILLBOARD SIGN
17262439,50 FT GUARDRAIL
17262440,GUARDRAIL 21 FT
17262445,STEEL ATTENUATOR AND CONCRETE BARRIER
17262447,LIGHT POLE AND POWER LINES
17262452,GUARD RAIL
17262457,GUARD RAIL DAMAGE
17262463,HIGH FENCE
17262487,MAIL BOX
17262494,FENCE
17262495,YIELD SIGN
17262498,POWERLINE POST
17262517,FIRE HYDRANT
17262517,LIGHT POLE
17262517,GRASS
17262531,FIRE HYDRANT
17262532,EMERGENCY ROOM BUILDING DRIVE THROUGH
17262537,8 FT X 19 FT PATIO FENCE
17262537,"L6 FT LIGHT POLE, LIGHT, AND WHITE GLOBE"
17262537,OAK TREE (LIVING AG)
17262580,BENT SECTION OF OUTER FENCE
17262593,METAL POLE
17262597,CONCRETE MEDIAN. SKID MARKS
17262614,20 FEET OF GUARD RAIL ON NORTH SIDE
17262637,STOP SIGN
17262638,TRAIN TRESTLE SUPPORT
17262643,CONCRETE BARRIER
17262652,LIGHT POLE KNOCKED LOOSE AND LEANING
17262664,UTILITY POLE #287678
17262680,BUILDING WALL
17262706,DAMAGED CABLE BARRIER
17262749,RED BRICK WALL
17262751,BARB WIRE FENCE
17262770,FIRE HYDRANT #650914
17262785,SAFETY BARRELS
17262787,MAIL BOX
17262787,TREE
17262797,RED METAL FENCE
17262803,PASTURE FENCE
17262803,HIGHWAY SIGN POST
17262804,"INDENTION TO THE FRONT BOTTOM, AND REAR"
17262808,UTILITY POLE
17262849,20 FEET WORTH OF GUARD RAIL DAMAGE
17262856,PUBLIC UTILITY LINES/ UTILITY POLES
17262878,PASTURE FENCE
17262878,DELINEATOR POST
17262886,DAMAGE TO TEMPORARY FENCE
17262913,TOP OF GARAGE DOOR
17262929,STOP SIGN
17262977,GUARD RAIL DAMAGE
17262992,GAS METER
17263006,SUN METRO BENCH AND SIGNAGE
17263006,REAR ROCK WALL AND LANDSCAPING
17263007,APPROX. 15FT OF WOOD FENCE
17263007,SIDE WALL TO HOME
17263022,WALL
17263022,AC UNIT X 2
17263033,BARBED WIRE FENCE - 2 PLACES OF CONTACT
17263034,TRAFFIC SIGNAL
17263051,TWO BARRELS AT BARRICADE DESTROYED
17263056,DAMAGED LIGHT CPS POLE
17263056,DAMAGED ROCK WALL
17263058,6 YELLOW BARREL FILLED WITH SAND
17263064,LANE DELINEATORS / CURB
17263075,DAMAGED MEDIAN CABLES
17263075,DOWNED LIGHT POLE
17263076,DAMAGED CHAIN LING FENCE
17263089,COVERED AREA POLL
17263109,STOP SIGN KNOCKED DOWN
17263127,ROCK WALL
17263127,ROCK WALL/WROUGHT IRON FENCE/TREE
17263129,POWER POLE #4115460/3658481
17263136,YELLOW PLASTIC BARRIER
17263151,ATMOS ENERGY GAS WARNING SIGNS
17263154,WRONG WAY SIGN
17263159,LIGHT POLE
17263173,TREE
17263173,MAIL BOX
17263175,TRAFFIC BARRIER
17263181,APPROXIMATELY 16 FT WROUGHT IRON FENCING
17263186,WATER BARRIER
17263192,LANDSCAPING
17263198,POLE
17263207,LIGHT POLE
17263209,21 FEET OF STONE WALL KNOCKED DOWN
17263213,FENCE KNOCKED DOWN
17263213,BUILDING CRASHED IN TO
17263213,POWER LINE BROKEN DOWN
17263219,STREET SIGN/POLE
17263223,LIGHT AND STONES BROKEN ON SIGN
17263231,FENCE AND GATE
17263231,ELECTRIC POLES
17263234,"GALVANIZED CULVERT PIPE, FENCE"
17263239,MAIL BOX
17263239,MAIL BOX
17263239,MAIL BOX
17263249,KNOCKED DOWN STOP SIGN
17263249,DAMAGED BRICK AND ROD IRON FENCE
17263255,50 FEET OF BARBED WIRE FENCE
17263262,10 FEET  OF DAMAGE TO THE ROCK WALL
17263269,GUARD RAIL
17263270,OWNERS SIDE WALK (CONCRETE BROKEN)
17263276,GUARD RAIL
17263283,HOUSE
17263283,LIGHT POLE
17263293,GUARDRAIL
17263299,INTERSECTION SIGNS
17263307,DAMAGED LIGHT POLE
17263309,PALM TREE
17263340,"""NO PARKING IN GRASS"" SIGN"
17263340,STOP SIGN
17263348,GUARDRAIL DAMAGE
17263350,FENCE DAMAGE
17263351,75 FEET OF GUARDRAIL
17263355,25 FEET OF FENCE
17263379,CENTER MEDIAN CABLE DAMAGED
17263380,MOTORCYCLES
17263384,"""US 180"" / MILE MARKER SIGN DESTROYED"
17263388,GUARDRAIL
17263388,FENCE
17263390,FENCE
17263390,GUARD RAIL
17263393,GUARD RAIL AT 6001 NORTH FREEWAY IB SER
17263397,ONE WAY STREET SIGN AND POLE DESTROYED
17263400,CENTER MEDIAN CABLE BARRIER
17263418,CENTER MEDIAN CABLE DAMAGED
17263419,DAMAGE TO FENCE
17263424,LOAD ZONED BRIDGE SIGN DAMAGED
17263432,BROWN HORSE
17263436,FENCE
17263442,ENTERGY POWER LINES AND POLE
17263447,GRAY AT&T COMMUNICATIONS PYLON
17263454,FENCE
17263476,BRICK MAILBOX
17263479,GUARD RAIL
17263487,50 FEET OF BARBED WIRE FENCE
17263491,GUARDRAILS
17263491,WARNING SIGN
17263495,LIGHT POLE
17263512,BARBED WIRE FENCE
17263515,CONCRETE PILLAR
17263518,AT&T GROUND CABLE BOX
17263520,FENCE
17263523,MEDIAN GUIDE WIRE
17263529,PROPERTY CHAIN LINK FENCE DAMAGE
17263530,"2010 BAYLINER 18'6"" BOAT"
17263530,EXIT SIGN
17263534,COW
17263541,BARB WIRE FENCE / MAILBOX
17263558,STOP SIGN
17263570,SAFETY CABLE BARRIER
17263577,DELINEATOR POST
17263578,8 - 10 FT BLACK IRON ROD GATE AND POST
17263579,MEDIAN GUARD WIRE AND SPEED LIMIT SIGN
17263582,DAMAGE TO SEVERAL FEET OF GUARDRAIL
17263585,NO PARKING THIS SIDE SIGN
17263595,FIRE HYDRANT
17263602,FENCE GATE
17263610,30 FOOT OF WOODEN FENCE
17263630,BENT GAURD RAIL
17263633,ELECTRIC POLE
17263645,DAMAGE TO GUARDRAIL SUPPORT POSTS.
17263650,FRONT PORCH OF HOUSE
17263650,SMALL UTILITY POST
17263657,LIGHT POLE
17263659,HANDICAPPED PARKING SIGN
17263659,STREET SIGN (LOOP 281 NORTH)
17263665,GUARD RAIL
17263684,FENCE DAMAGE
17263685,3 SIGNS
17263685,PIPE FENCE
17263685,AT&T POLE
17263690,UTILITY POLE
17263692,MAILBOX
17263692,BARRIER POST
17263693,ELECTRICITY POLE
17263693,STOP SIGN
17263698,CONCRETE BARRIER
17263699,OLD HOMEMADE TRAILER
17263702,X2 SIGNS (REFLECTOR AND WIEGHT LIMIT)
17263716,FIRE HYDRANT #219769
17263721,DAMAGED ROADWAY SIGN
17263722,CHILDREN CROSSING SIGN 200117759
17263731,TRAFFIC CONTROL BOX
17263734,STREET SIGN AND FLASHING LIGHT
17263735,GUARD RAIL
17263741,DAMAGED BARBED FIRE FENCE
17263765,METAL FENCE
17263780,CABLE BARRIER
17263792,LIGHT POLE
17263795,INDENDTIONS ON THE SHOULDER AND FOG LINE
17263800,TX DOT SIGNAL POLE WORK SIGN
17263804,DAMAGED REAR LIGHT AND SCRAPES ON RIGHT
17263804,SCRAPE/DENT ON REAR BUMPER AND TRUNK
17263805,METAL GUARDRAIL
17263816,"ROADWAY ""TURN"" SIGN"
17263832,PARKING LOT SIGN
17263857,CENTER GUARDRAIL
17263861,STREET LIGHT 479828
17263867,DME POLE 21650
17263888,ELECTRIC POLE #14231
17263892,OUTER GATE
17263892,UTILITY POLE
17263895,BRICK WALL
17263895,2 MEDIUM SIZED TREES
17263895,50FT CHAINLINK FENCE
17263902,(1) PEDESTRIAN SIGNAL LIGHT POLE
17263905,FIRE HYDRANT #7894
17263906,BUILDING/ENTRANCE/EXIT DOORS/MERCH RACKS
17263908,"DAMAGED TO: BUSHES, SIDE WALK BRICKS"
17263908,20 FEET OF CENTER MEDIAN DAMAGE
17263912,FENCE
17263912,DELINEATOR POLE
17263915,2 FT CONCRETE POLE
17263917,2 FOOT ROCK WALL AND CONCRETE SIDEWALK
17263922,GUARD RAIL
17263923,BACK FLOW VALVE/ BOX
17263951,FENCE
17263957,KNOCKED DOWN STOP SIGN
17263962,METAL RAIL GUARD WITH WOODEN POLE
17263962,YELLOW GUARDRAIL PLASTIC BARRIER
17263963,FRONT GATE TO SUBDIVISION
17263969,GAS LINE MARKER
17263975,ELECTRICITY POLE
17263990,CROSSWALK SIGNAL LIGHT DAMAGED
17263993,LANDSCAPING DAMAGED BY VEHICLE
17263993,DAMAGED ICE MACHINE OWNED BY GAS STATION
17263996,EXTRUDER TERMINAL
17263996,LINE POST
17264011,DAMAGED: WALL / WINDOW / MERCHANDISE
17264022,METAL AUTOMATIC GATE
17264026,STREET SIGN
17264029,SPEED LIMIT SIGN
17264045,MAILBOX & POST
17264063,DAMAGED FENCE
17264072,LIGHT POLE
17264090,MEDIAN CABLE
17264091,BRICK FENCE
17264111,PALM TREEES
17264114,GUARDRAIL
17264115,BARBWIRE FENCE
17264116,STOP SIGN
17264123,HWY 105 BYPASS EXIT SIGN
17264143,LARGE SECTION OF GUARDRAIL/WOOD POSTS
17264158,DAMAGE TO UTILITY POLE
17264171,GUARD RAIL
17264192,FREEWAY SUPPORT PILAR
17264196,CEMENT BLOCK BALL
17264206,11 CABLE GUARD RAIL POST
17264232,3 USPS MAILBOXES
17264240,DAMAGED BUSHES AND GRASS
17264256,FIRE HYDRANT
17264269,"SONIC ""ENTER"" SIGN"
17264271,HOME
17264275,4629 W CUTHBERT AVENUE
17264280,BROKEN UTILITY POLE
17264280,DENTED METAL FENCE
17264281,GUARDRAIL- 20 FT
17264283,(1) FIRE HYDRANT
17264293,"TELEPHONE POLE $10,000 REPAIR ESTIMATE"
17264295,ROCK WALL AND WROUGHT IRON FENCE.
17264298,NO PARKING SIGN
17264298,WOODEN ELECTRIC POLE
17264299,30 FEET OF PIPE FENCE
17264300,IRON ROD FENCE
17264300,CHAIN LINK FENCE AND POST
17264300,LIGHT POLE
17264310,FIRE HYDRANT #741620
17264321,GUARDRAIL EXTRUDER
17264325,LIGHT POLE
17264332,DAMAGED WOODEN FENCE
17264333,BROKEN DESTINATION SIGN
17264337,GUARD RAIL
17264343,TREE
17264346,TRAILER
17264372,DAMAGED CHAIN LINK FENCE
17264381,10 FEET OF WOODEN FENCING
17264383,FENCE POST KNOCKED OVER
17264401,MEDIUM SIZE TREE
17264401,16 FOOT OF BARB WIRE FENCE
17264402,BURNT TREES AND LANDSCAPING
17264408,MAILBOX
17264409,20FT OF CATTLE FENCE
17264412,MAILBOX
17264432,TRAFFIC SIGNAL LIGHT
17264440,BRICK/STONE MAILBOX
17264480,1 -SIGN
17264495,BARRIER POLES
17264500,"FRONT YARD , PLANTER AND PLANTS"
17264504,DAMAGE TO BARRIER WALL/GUARD RAIL
17264516,DAMAGED YARD AND CONCRETE STEPS
17264520,BUSINESS SIGN DAMAGED
17264523,GUARD RAIL AND LIGHT POLE
17264529,STAIR RAILING
17264545,METAL GUARD RAIL
17264548,3 POWER LINE POLES
17264564,GUARD RAIL DAMAGE
17264566,WOODEN UTILITY POLE
17264568,FENCE
17264570,CHAIN LINK FENCE
17264579,FIRE HYDRANT
17264592,BLACK COW
17264608,LIGHT POLE
17264652,METAL FENCE AND STEAL GATE
17264676,CRASH BARRELS
17264688,GUARDRAIL
17264716,MAILBOX
17264720,TRAFFIC LIGHTS FELL TO THE GROUND
17264722,CENTERPOINT ENERGY WOOD LIGHT POLE
17264730,GUARD RAIL
17264735,MAILBOX
17264742,GUARD RAIL
17264744,LIGHT POLE #4025311 4615472
17264751,FENCE
17264760,PARKED TRAILER WITH BOAT
17264763,PIPE GATE
17264769,ABOUT 25 FEET OF BARBWAIRE FENCE
17264812,STREET SIGN (PEDESTRIAN CROSSING AHEAD)
17264839,METAL CONCRETE BROOM HANDLE
17264840,60 FEET BARB WIRE FENCE
17264844,UTILITY POLE #33770 OWNED BY TXDOT
17264846,MAILBOX
17264847,UTILITY POLE
17264853,20 FT OF FENCE & MAILBOX
17264880,TELEPHONE POLE
17264880,MAILBOX
17264883,FIRE HYDRANT AND TRAFFIC SIGN POLE
17264885,DAMAGED TREE
17264886,TREE
17264890,GUARDRAIL
17264895,DAMAGED BACK YARD FENCE
17264903,GUARDRAIL
17264906,FENCE
17264906,GUARD RAIL
17264913,TELEPHONE POLE
17264914,LIGHT POLE
17264921,STOP SIGN POLE
17264937,DAMAGE TO STREET LIGHT POLE
17264958,FENCE
17264972,GUARDRAIL
17264987,LANDSCAPE TREE
17264989,20 FOOT SECTION OF GUARD RAIL
17264993,PEDESTRIAN SIGNAL LIGHT
17265011,GUARD RAIL
17265014,FRONT WALL/FRONT ENTRANCE DAMAGED
17265018,SHOPPING CART
17265038,HOUSE AND FENCE
17265039,TREE
17265040,FENCE
17265040,GUARDRAIL
17265049,BARB WIRE FENCE
17265049,FIRE HYDRANT
17265060,"""ONE WAY"" SIGN STRUCK"
17265064,WOOD FENCE AND POSTS
17265108,BRICK MAILBOX RAN OVER
17265131,SPEED LIMIT SIGN
17265143,GUARDRAIL 20FT
17265149,EXIT 49 SIGN STRUCTURE DAMAGE
17265155,CINDER WALL PLANTATIONPROPERTY
17265174,CABLE BARRIER
17265174,DIESEL HOSE
17265189,RAISED CONCRETE
17265190,GUARDRAIL DAMAGE
17265201,BARBED WIRE FENCE
17265219,FIRE HYDRANT
17265222,RAILROAD GRADE CROSSING
17265235,DAMAGE TO CHAIN LINK FENCE
17265237,DAMAGED WOODEN PRIVACY FENCE
17265242,POWER LINES
17265254,CABLE LINE
17265254,LIGHT POST
17265264,20 FEET OF METAL GUARD RAIL
17265285,BARBED WIRE FENCE AND CEDAR POSTS
17265286,BARB WIRE FENCE & TPOST
17265289,BRICK MAILBOX
17265293,SOUTH PARKING LOT'S WEST GATE
17265295,CENTER CABLE
17265299,HIGHWAY DAMAGE
17265301,DECRATIVE UTILITY POLE & TREE
17265302,MINOR DAMAGE TO GATE ARM
17265304,STREET SIGN DENISE & JIM TOM
17265310,LP GAS HOLDER ON FORK TRUCK
17265314,UTILITY POLE BROKEN
17265328,LANDSCAPE
17265329,SEVERAL TREES DAMAGED
17265329,STREET SIGN AT INTERSECTION
17265341,A SMALL CRACK ON FRONT PILLAR
17265358,PIPE FENCE
17265359,FIRE HYDRANT
17265369,DAMAGE TO THE ENTRANCE BUS DOOR
17265384,FIRE HYDRANT
17265396,MOTORIZED GATE AND FENCE DESTROYED
17265415,METAL BARRIER
17265420,TIRE
17265435,FENCING
17265438,CHAIN LINK FENCE
17265444,SPEED LIMIT SIGN
17265451,TELEPHONE POLE
17265458,BRICK FENCE
17265474,CEMENT BARRIER
17265477,SPEED LIMIT SIGN
17265482,LIGHT POLE #646340
17265486,FENCING
17265487,BARB WIRE FENCE
17265502,TWO CHAIN LINK GATES 20 FEET LONG EACH
17265510,"FENCE, SHED, TREE, PATIO OVERHANG"
17265514,FENCE
17265514,FENCE
17265519,LANDSCAPING
17265531,STREET SIGN
17265531,FIRE HYDRANT
17265544,TOLL WAY CRASH BARRIER
17265548,FENCE POST
17265552,STRUCTURE (WALL)
17265561,LIGHT POLE APPROX. $1000
17265566,METAL GUARD RAIL
17265574,"X1 STOP SIGN, STREET LIGHT, & ROAD SIGN"
17265578,CABLE BARRIER
17265593,TRAFFIC SIGNAL LIGHT POLE
17265613,FENCE
17265618,PRIVACY WALL AND STOP SIGN
17265619,BRICK MAILBOX
17265619,BRICK MAILBOX
17265623,METAL CRUSH BARRIER
17265624,METAL GUARD RAIL
17265624,METAL GUARD RAIL
17265628,CONCRETE WALL
17265635,CABLE BARRIER
17265641,WIRE FENCE
17265650,BARRIER
17265653,HOUSE
17265656,BOULDER
17265659,CONCRETE MEDIAN WALL
17265660,FIRE HYDRANT
17265667,UTILITY POLE (33800)
17265667,TRASH CONTAINER
17265673,TRAFFIC SIGNAL POLE
17265674,DAMAGES TO HOME
17265679,TRAFFIC LIGHT POLE
17265680,MULTI-SIGNED STREET SIGN
17265680,WIRE FENCE AND POSTS
17265688,POWER LINE POLE
17265688,WEATHER HEAD (ELECTRICAL)
17265690,CULVERT
17265705,60 FEET OF 8 STRAND BARBED WIRE FENCE
17265707,CABLE BARRIER POSTS
17265716,SCHOOL SPEED ZONE SIGN
17265740,GAS METER
17265740,FENCE
17265762,OCS POLE
17265770,MAIL BOX
17265774,APPROXIMATELY 10' OF METAL GUARD RAIL
17265781,TWO PLATE-GLASS WINDOWS
17265799,POSTS AND BARBED WIRE
17265801,FENCING
17265828,CHIK-FIL-A YELLOW DRIVE THRU POLE
17265833,CONSTRUCTIN INFORMATION SIGN
17265850,NONE
17265858,GUARDRAIL
17265874,ROCK ENTRANCE
17265877,COTTON BALES
17265877,ROAD/CULVERT
17265903,BARBED WIRE FENCE
17265929,TRAFFIC SIGNAL/LIGHT POLE
17265941,POLE WITH STREET AND STOP SIGN
17265948,BARBED WIRE FENCE
17265958,GUARDRAIL
17265961,WOODEN FENCE PANEL
17265971,GUARDRAIL
17265977,BRICK MAILBOX
17265977,BRICK MAILBOX
17265979,BROWN FENCE
17265986,GUARDRAIL DAMAGED E I-20 WB 453 SB RAMP
17265987,STREET SIGN
17266003,UTILITY POLE
17266005,CABLE MEDIAN BARRIER SYSTEM
17266023,"FENCE DAMAGE, INDENTED"
17266027,ENCORE LIGHT POLE
17266029,TREE
17266036,CHAIN LINK FENCE
17266038,LIGHT POLE
17266045,GUARD RAIL AND CONCRETE
17266049,UTILITY POLE
17266049,BRICK MAILBOX
17266050,TURN INDICATION ARROWS
17266055,2013 RED CHEVROLET EQUINOX
17266074,PHONE SERVICE BOX
17266078,ROAD SIGN
17266079,TRAFFIC CONTROL SIGN (RIGHT TURN ONLY)
17266082,RAILROAD CROSS GUARD
17266083,GUARDRAIL
17266085,"GUARDRAIL, POSTS, AND LIGHT POLE"
17266086,MAIL BOX
17266093,BARB WIRE FENCE AND POLES
17266093,POWER POLE AND BOX FOR UNDERGROUND CABLE
17266093,LIGHTING CONTROL BOX
17266093,METER INSIDE THE LIGHTING CONTROL BOX
17266095,GUARD RAIL
17266100,EXTRUDER TERMINAL GUARD RAIL
17266101,FRONT YARD FENCE WAS RUN OVER BY UNIT #1
17266103,"WOODEN FENCE, POST, METAL FENCE"
17266105,"WIRE FENCE, METAL POSTS, TWO METAL GATES"
17266106,WIRE FENCE AND METAL FENCE POST
17266119,STREET SIGN
17266119,BARBED WIRE FENCE
17266120,A CEMENT PLANTER
17266128,"TREE DAMAGE , CONCRETE DAMAGE,"
17266137,CHAIN LINK FENCE
17266158,STOP SIGN
17266161,LIGHT POLE
17266172,PIPE FENCE
17266180,FENCE
17266181,LIGHT ON TELEPHONE POLE
17266194,STOP SIGN POLE
17266207,TRAILER
17266213,200 FT. CENTER BARIER CABLE
17266235,BROWN COW
17266237,CATTLE PEN
17266237,FENCE DAMAGE
17266238,HAYS COUNTY MAINTENACE ENDS SIGN
17266246,FENCE
17266247,GUARD RAIL DAMAGED
17266249,GUARD RAIL
17266252,BROKEN FENCE AND GATE
17266263,BRICK/STONE MAILBOX
17266264,ELECTRICAL SERVICE WEATHER HEAD
17266271,PARKING LOT DAMAGE/ GAUGE MARKS
17266271,MAJOR BUILDING DAMAGE/ FLOODING
17266275,STONE WALL
17266278,FENCE
17266278,TREE
17266288,GUARDRAIL IH10/1604 INTERCHANGE (SCRAPE)
17266298,STOP SIGN
17266329,BRICK PILLAR SIDE OF HOUSE
17266332,UTILITY POLE AND GUY WIRE
17266335,STREET STOP SIGN
17266341,100 FEET GUARD RAIL DAMAGE
17266344,SILVER HORSE TRAILER TX LP:FKXB01
17266344,"WHITE TRAVEL TRAILER, TX LP:929X5Z"
17266346,GUARD RAIL
17266351,CURBSIDE CEMENT DRIVEWAY
17266354,CINDER BLOCK FENCE
17266356,LIGHT POLE
17266359,ONCOR TELEPHONE POLE
17266359,TREE
17266388,APROX. 40 FEET OF FENCE WITH 5 POST
17266395,REAR RIGHT CORNER DAMAGE
17266400,LIGHT POLE
17266402,OUTSIDE GUARDRAIL DAMAGED BY VEHICLE
17266404,GUARDRAIL
17266413,TREE/GRASS
17266431,ORANGE ROAD CLOSED SIGN
17266468,NO U-TURN STREET SIGN
17266472,GUARDRAIL DAMAGE
17266477,WOOD LIGHT POLE #221006
17266487,TELEPHONE LINE
17266488,LIGHTPOLE
17266488,CONCRETE SIGN
17266498,MAIL BOX / METAL POST
17266528,1 EXIT SIGN
17266532,STREET SIGN(RAIL ROAD CROSSING)
17266557,LIGHT POLE #151LED
17266573,DAMAGE TO BUILDING 601 9TH AVE
17266581,CABLE BARRIER
17266611,COMMUNICATION CABLE POLE
17266613,CONCRETE CULVERT BRIDGE
17266620,STOP SIGN
17266624,BLACK CALF
17266639,DAMAGE TO CEMENT SUPPORT ON LIGHT POLE
17266672,MAIL BOX CONCRETE BASE $50.00
17266673,FREEWAY SIGN
17266675,MINOR DAMAGED FENCE
17266686,CONCRETE BARRIER WALL
17266706,CRASH CUSHION
17266713,WHITE MAIL BOX
17266727,FIREHYDRANT
17266734,TELEPHONE POLE #5S1W918
17266745,BRICK MAIL BOX
17266751,GUARD RAIL
17266790,BARRICADE
17266791,ROD IRON FENCE
17266791,"TREES, BUSHES, AND FLOWERS"
17266791,ROD IRON FENCE
17266791,WOODEN GATE
17266795,LIGHT POLE 539036
17266801,TRAFFIC CONTROL BARRELS
17266801,CONCRETE DIVIDERS
17266805,POWER LINE
17266806,FENCE
17266814,LIGHT POLE DAMAGE
17266815,60 FT WROUGHT IRON FENCE
17266817,LIGHT POLE
17266823,BARBED WIRE FENCE
17266829,CONCRETE RETAINING WALL
17266830,BENT HANDICAP POLE
17266836,TOILET
17266836,LANDSCAPING
17266836,FENCING
17266839,10 FEET OF GUARDRAIL DAMAGE
17266839,2 METAL LIGHT POLES
17266843,FENCE
17266845,UTILITY POLE
