Crash_ID,Damaged_Property
17197464,FENCE
17197464,PILLAR/POST
17197466,SCHOOL CROSSING SIGN
17197466,LIGHT POLE (PARKING LOT)
17197483,ROD FENCE
17197488,SIGN AND LANDSCAPING
17197491,PAINT SCUFF - WOODEN PILLAR
17197503,RAILROAD BRIDGE OVERPASS
17197507,BENT/BROKEN BROWN LIGHT POLE
17197508,MAIL BOX AND POLE UPROOTED AND DESTROYED
17197520,PLASTIC POLES DIVIDES HOV.
17197528,STOP SIGN
17197534,FENCE
17197535,GUARD RAIL
17197540,DAMAGED 6' WROUGHT IRON FENCE PANEL
17197542,FENCE
17197543,TELEPHONE POLE
17197549,ROAD SIGN / BRIDGE RAILING
17197556,40 FEET OF STEEL PIPE FENCING
17197556,STOP SIGN
17197558,SCRAPES
17197560,SCUFFS AND SCRAPES TO WALL
17197561,SCRAPES TO THE OUTSIDE WALL
17197563,"FENCE, FENCE POST, & T-POST"
17197579,GUARDRAIL
17197626,GUARD RAIL
17197630,GUARD RAIL
17197635,DAMAGED ELECTRICAL POWER POLE
17197645,COW
17197660,CONCRETE POLE
17197670,WOODEN FENCE
17197672,LIGHT POLE
17197712,2015 SPECIALIZED VINGE VIAS
17197718,3 COWS
17197727,"APPROX 60FT, GUARDRAIL"
17197730,SIGN FOR DETOUR
17197732,FLAGSTONE MAILBOX
17197733,CEMENT WIREHOLDER
17197748,25 FEET OF METAL GUARD RAIL
17197759,BRIDGE GUARDRAIL
17197768,STOP AHEAD WARNING SIGN
17197775,BRICK MAILBOX
17197779,COW
17197784,CHAINLINK FENCE
17197784,METAL FENCE
17197785,UTILITY POLE GUIDE WIRE
17197789,DAMAGE TO THE FRONT FENCE
17197793,JERSEY BARRIER
17197795,POWER POLE W/ TRANSFORMER
17197797,COW
17197832,LIGHT POST
17197835,WIRE FENCE AND POSTS AND MAIL BOX
17197836,COW
17197839,CABLE DOWN
17197841,FENCE DAMAGE
17197841,FENCE DAMAGE
17197843,CABLE/PHONE BOX
17197846,FENCE
17197852,ONE WAY ROAD SIGN
17197859,BARBED WIRE FENCE W/ STEEL AND WOOD POST
17197869,RESIDENTIAL FENCE
17197884,DAMAGED CHAIN LINK FENCE
17197906,BARBED WIRE FENCE
17197906,MAILBOX
17197921,GUARDRAILS
17197921,MAILBOX
17197925,STEEL CABLE
17197935,DAMAGED GAS LINE
17197941,IMPACTED WALL
17197967,DEL MAR APARTMENT SIGN AND LANDSCAPE
17197980,BARB WIRE FENCE
17197981,AEP LIGHTPOLE #48401764553140
17197981,CHAINLINK FENCE
17197981,CHAINLINK FENCE
17197985,MAILBOX WITH WOODEN POST
17197997,WOODEN FENCE
17197998,MAILBOX
17198001,(1) YELLOW ARROW SIGN W BENT METAL POLE
17198010,ENTERGY POLE
17198011,WATER LINE DAMAGED
17198016,FENCE
17198034,50' OF DEER FENCE AND POST
17198043,MOBILE HOME EXTERIOR/INTERIOR WALL
17198043,INSIDE BARRIER WALL
17198050,CEDAR POST & BARBED WIRE FENCE
17198051,CROSSING GUARD SIGNAL AND POST REMOVED
17198058,LEFT TURN SIGNAL LIGHT
17198065,METAL FENCE
17198065,FIRE HYDRANT
17198069,LIGHT POLE
17198075,DAMAGED LIGHT POLE
17198080,METAL POST/SENSOR
17198088,CONCRETE PILLER UNDER BRIDGE
17198090,PLASTIC MARKER FOR PIPELINE
17198104,PROTECTIVE END TERMINAL
17198107,30 FT OF GUARDRAIL ON EXIT RAMP
17198118,STOP SIGN/CITY STREET SIGN
17198119,TRAFFIC LIGHT POLE
17198119,STRAIGHT/LEFT TURN SIGN
17198130,TREE
17198149,STREET SIGN
17198158,BROKEN FENCE
17198205,ROAD SIGN
17198205,TRAFFIC SIGNAL POLE
17198206,FENCE POLE DAMAGE
17198208,ONE TREE DAMAGED
17198258,PROPERTY SIGN
17198258,AT&T PHONE PEDESTAL
17198258,TELEPHONE POLE / WIRE
17198259,CR 156 SIGN KNOCKED DOWN
17198270,CABLE BARRIER
17198271,POLE
17198289,15 FEET OF GUARDRAIL
17198294,UNIT 3014 BALCONY
17198315,ELECTRIC POLE #100710
17198321,GATE ENTRANCE AND APPROX 40' WIRE FENCE
17198326,GUARDRAIL DAMAGE
17198340,MAILBOXES ATTACHED TO TREE
17198349,GUARD RAIL
17198358,LEFT POST
17198358,BUILDING AND NUMEROUS ITEMS INSIDE
17198362,STREET SIGN
17198370,LANDSCAPE WALL
17198370,SIDEWALK
17198373,GUARD RAIL
17198389,CROSSWALK POLE KNOCKED OVER
17198389,"""DO NOT ENTER"" SIGN"
17198389,TELEPHONE POLE SPLIT IN HALF
17198403,JERSEY BARRIER
17198410,GUARD RAIL
17198412,ONE WAY SIGN
17198430,UTILITY POLE DAMAGE TO CONDUIT/WIRING
17198437,WROUGHT IRON FENCE
17198440,CONCRETE BARRIER
17198445,ATENUATOR
17198448,LANDSCAPING @ 1107 CEDAR ST
17198448,ATT PHONE BOX (1107 CEDAR)
17198448,MOBILE HOME @ 1103 CEDAR ST.
17198450,LIGHT POLE
17198453,CONCRETE BARRIER
17198466,SOD
17198466,TREE
17198466,FIRE HYDRANT
17198468,WOODEN TELEPHONE POLE
17198470,SIGN DAMAGE (FOR NO TRESSPASSING).
17198477,HIGH FENCE AND FENCE POLES
17198477,HIGH FENCE AND FENCE POLES
17198480,CEMENT HANDICAP SIGN
17198483,TEN YARDS OF CHAIN LINK FENCE
17198488,FIVE FENCE POSTS
17198492,DAMAGE TO GAS PUMP HOLDER
17198494,TREE
17198494,LIGHT POLE H100049
17198496,ELECTRONIC MESSAGE BOARD TRAILER
17198502,GUARD RAIL
17198505,"POLE W/ ST NAMES ""STEEL MILL"" ""FIFTH"""
17198511,GUARD RAIL AND SIX POSTS
17198519,JERSEY BARRIER
17198526,1 ROAD SIGN
17198535,LIGHT POLE
17198540,FRONT POLE DAMAGED
17198559,IRON FENCE
17198560,SPECTRUM GROUNG CABLE BOX.
17198562,MAILBOX
17198568,RESIDENCE WAS HIT BY VEHICLE
17198571,BRICK MAILBOX
17198589,TELEPHONE POLE
17198611,DAMAGE TO CPS POLE
17198621,CONCRETE/METAL GUARD RAIL
17198630,MAILBOX
17198633,FENCE
17198634,ROAD DIRECTION SIGN RAN OVER BY UNIT 1.
17198636,GUARDRAIL AND GUARDRAIL POSTS.
17198639,LIGHT POLE
17198642,UTILITY POLE
17198649,CENTER MEDIAN CABLE
17198652,STOP SIGN
17198652,BARBED WIRED FENCE
17198663,CONCRETE WALL / BARRIER
17198664,GUARDRAIL
17198664,FENCE
17198668,DO NOT ENTER SIGN
17198668,CONCRETE LIGHT/ PROPERTY DAMAGE
17198669,FENCE
17198669,FENCE
17198682,LIGHT POLE
17198683,3 METAL FENCE POLE
17198690,10 FEET OF GUARDRAIL DAMAGE
17198690,30 FEET OF FENCELINE
17198692,GUARDRAIL DAMAGE
17198694,WOODEN PROPERTY FENCE
17198698,POWER LINES/ POWER POLES
17198706,GATE CORNER POST/75 FT. FENCE
17198742,DAMAGED GARAGE DOOR
17198760,CRASH POLE (CEMENT FILLED METAL CASING)
17198761,STORE BUILDING
17198762,100 FEET OF GUARD RAIL
17198775,LIGHT POLE
17198775,STREET SIGN
17198775,TREE
17198775,GUIDE WIRE
17198779,STREET SIGN
17198845,WALL
17198845,WINDOW & DOOR
17198851,FRONT DAMAGE TO VEHICLE BEING TOWED
17198857,LIGHT POLE WITH BRICK FOUNDATION
17198861,AEP UTILITY POLE
17198862,1 LIGHT POLE
17198876,UTILITY POLE (ELECTRIC)
17198876,WOOD PRIVACY FENCE
17198879,REFLECTIVE MARKER
17198891,MAILBOX
17198897,DUMPSTER
17198910,"FENCE, HOUSE"
17198910,ROADSIDE SIGN
17198916,DRIVE THRU ORANGE SPEAKER BOX
17198920,"CITY OF DALLAS ""ONE WAY"" POSTED SIGN"
17198935,TRAILER
17198947,"WIRE FENCE DAMAGE, APPROXIMATELY 25 FT."
17198950,CONCRETE BARRIER (VISIBLE SCUFFING)
17198952,GUARDRAIL
17198957,TELEPHONE POLE
17198961,MAIL BOX
17198971,TXDOT POLE
17198974,9041 DONNYBROOK PLACE $1000 DAMAGE FENCE
17198983,STOP SIGN - W/ STREET SIGNS.
17198985,FENCE
17198987,LA QUINTA MAIN ENTRANCE CANOPY
17198992,GUARDRAIL
17199005,FENCE
17199005,TELEPHONE POLE
17199014,US POSTAL MAILBOX
17199023,WOOD PROPERTY FENCE
17199034,GUARDRAIL DAMAGE
17199042,75' CABLE TIES
17199044,BARBED WIRE FENCE
17199060,STOP SIGN
17199082,CONCRETE BARRIER
17199088,CONCRETE BARRIER
17199092,FENCE
17199096,POWER POLE (61 AVT 50T)
17199106,LIGHT POLE
17199119,SIGNAL LIGHT CONTROL BOX
17199135,MINOR GRASS TORN FROM TIRE DRAGGING
17199146,ELECTRIC POLE AND TRANSFORMER
17199151,CENTER MEDIAN CABLE FENCE AND POST
17199181,DAMAGED FENCE
17199188,8FT OF 6FT ROD IRON FENCE
17199216,BRICK/CONCRETE PILAR
17199218,CROSSWALK POLE DAMAGED
17199241,DO NOT PASS STREET SIGN
17199246,GUARDRAIL
17199250,UNDERPASS METAL FRAME
17199258,MAIL BOX
17199261,GUARDRAIL
17199263,100 FEET BARB WIRE FENCE
17199287,HIGHWAY WARNING SIGN
17199295,TRAFFIC BARRELS DAMAGED
17199311,GUARDRAIL (10 POSTS)
17199332,MAILBOX
17199332,MAILBOX
17199332,MIALBOX
17199332,DUMPSTER
17199346,CATTLE FENCE
17199347,BARBWIRE FENCE STRUCK
17199347,STOP SIGN DAMAGED
17199350,CRASH CUSHION ATTENUATOR
17199351,"ATTENUATOR APPROX $10,000 WORTH DAMAGE"
17199354,POWER LINE POLE GUIDE WIRES
17199366,20 CABLE MEDIAN BARRIER POSTS BROKEN
17199374,COW
17199375,GUARDRAIL DAMAGE
17199380,DAMAGED FENCE
17199403,CITY STOP SIGN
17199407,POWER POLE
17199414,BARBED WIRE FENCE
17199432,CONCRETE COLUMN
17199443,WHITE BRICK WALL
17199443,AEP LIGHT POLE
17199443,RED WOOD WALL
17199443,WHITE BRICK WALL
17199443,BIKE LANE SIGN
17199452,ROAD SIGN
17199459,LAWN DECORATION BRICKS
17199460,ONE WOODEN FENCE POST
17199466,LIGHT POLE WITH SOLAR PANEL
17199466,DERRICK SHAPED FT. CROCKETT SIGN
17199466,CITY TRASH CAN
17199476,LIGHT POLE
17199481,WROUGHT IRON VEHICLE ENTRY GATE
17199488,VALERO SIGN POLE
17199497,OVERHEAD SIGN
17199502,CRASH DELINEATOR
17199503,TELEPHONE POLE #2267 394 1965/LUMINAIRE
17199510,JOHN DEER TRACTOR
17199515,BENT RAIL ROAD CROSSING GATE ARM
17199517,WALL OF BUIDING
17199526,ELECTRICAL LIGHT BOX AND CONCRETE POLE
17199529,STOP SIGN
17199531,APPROXIMATELY 500 FEET OF CABLE
17199532,CONCRETE WALL
17199551,LIGHT POLE #367133
17199555,2 - 20' SECTIONS OF BARBED WIRE FENCE
17199560,POWER LINE POLE WITH TOWING SIGN
17199571,LARGE BOLDER
17199583,GUARDRAIL
17199632,ENTRANCE GATE
17199649,DAMAGE TO STOP SIGN
17199655,GAS PUMP
17199658,BLACK METAL GATE
17199677,FENCE DAMAGED
17199688,6FT STEEL FENCE & CONCRETE POST DAMAGE
17199699,A STATE ADVISORY SIGN
17199701,MINOR TREE DAMAGE
17199724,TREE KNOCKED DOWN
17199729,20 FEET OF GALVANIZED STEEL GUARD RAIL
17199737,UTILITY POLE.
17199737,REPUBLIC GARBAGE CONTAINER
17199738,SCRAPES/TIRE MARKS ON CONCRETE STRUCTURE
17199742,GUARDRAIL
17199744,GATE
17199766,FENCE AND POLES
17199766,TWO MAILBOXES
17199778,TXDOT CEMENT INSIDE BARRIER
17199796,CHAIN LINK FENCE
17199800,PHONE CABINET
17199831,LIGHT POLE
17199847,WHITE BRICK MAIL BOX BROKEN IN PIECES
17199852,BOAT CARRIED BY UNIT 3 LBQ DAMAGE
17199867,DAMAGED FENCE
17199870,DAMAGED FUEL PUMP
17199884,WIRED FENCE
17199884,CITY OF HOUSTON ROAD SIGN
17199886,"TOLL CENTER CONCRETE DIVIDER, GUARDRAIL"
17199893,METAL FENCE
17199894,FUEL PUMP
17199903,MAIL BOX
17199903,MAIL BOX
17199905,LANDSCAPING
17199914,STORM DRAIN CURB
17199915,NO PARKING SIGN
17199915,UTILITY POLE #268 254 5149
17199932,50-75 FEET OF FENCE DAMAGE
17199936,GUARDRAIL
17199948,CENTER GUIDEWIRE RETENTION SYSTEM
17199951,CHAIN LINK FENCE
17199951,RESIDENCE
17199954,UTILITY POLE
17199956,SWIMMING POOL
17199974,2 BLACK IN COLOR MAILBOXES
17199974,GREEN IN COLOR TRASH CAN
17199980,RAILROAD CROSSING
17199983,"STREET LIGHT POLE AND POWER LINE $1,500"
17199983,MAILBOX VALUED AT APPROXIMATELY $14.00
17199985,BRICK WALL
17200020,PHONE BOX
17200022,GAS PUMP
17200041,FENCE
17200041,TREE
17200052,BRICK WALL AND UTILITY POLE
17200070,GUARD RAIL
17200071,CABLE BARRIER SYSTEM
17200072,SCHOOL CROSSING SIGN
17200074,GUARDRAIL AND FLOOD SIGN DAMAGED
17200078,FIRE HYDRANT
17200093,BARBED WIRE FENCE
17200096,SCRAPES TO CURB 4900 W COMMERCE ST
17200108,ARROW SIGN
17200111,DAMAGED MAILBOX
17200111,HEAVY DAMAGE MAILBOX
17200117,DEVIDED MEDIAN SIGN
17200123,GUARDRAIL
17200124,ARROW SIGN KNOCKED DOWN
17200136,STOP SIGN
17200145,ELECTRIC METER
17200145,TELEPHONE POLE
17200150,TXDOT GUARDRAIL
17200161,PLANTS AND TREES
17200165,METAL POLES AND METAL WIRE FROM TEXDOT
17200166,STREET SIGNS
17200192,35 FEET OF HURRICANE FENCE/WOOD SHED
17200202,"BUSHES, GRASS AND MISC ITEMS IN THE YARD"
17200202,STOP AND STREET SIGN
17200206,FIRE HYDRANT
17200212,SHED
17200212,METAL WIRED FENCE
17200234,20 FT OF IRON FENCING
17200235,4X15 CORRUGATED TIN WALL PANEL
17200242,TX DOT STREET SIGN
17200250,"CRASH CUSHION ($30,000 VALUE)"
17200295,POWER LINE POLE
17200335,CONCRETE FENCE
17200339,"RAILROAD TIES, GRASS , BUSHES, MISC GARD"
17200341,ATT BOX
17200341,FENCE
17200354,BARBED WIRE FENCE
17200357,CONCRETE FOR BRIDGE STRUCTURE
17200361,SIGNAL LIGHT POLE
17200368,CABLE BARRIER
17200382,FRONT OF RESIDENCE
17200388,GUARD RAILING FOR BRIDGE
17200393,JERSEY BARRIER
17200406,LANDSCAPING
17200415,DAMAGED BARBED WIRE FENCE (214-546-6645)
17200419,"BASE OF STREET LIGHT POLE DAMAGED,"
17200426,CPS POLE KNOCKED OVER
17200432,STONE BLOCKS AND RETAINING WALL
17200436,BRICK MAIL BOX
17200438,FRONT DAMAGE-FAMILY DOLLAR STORE 11836
17200447,LIGHT POLE # 490345
17200448,COUNTY ROAD SIGN 3190  HIT WITH CAR
17200450,METAL POLE WITH SIGN
17200453,GUARD RAIL
17200457,RAILROAD TIE SPLIT
17200476,CONCRETE BARRIER/GUARDRAIL
17200482,PHONE TOWER
17200482,CHAIN LINK FENCE
17200497,FENCE AND HOUSE
17200501,20 FEET OF GUARDRAIL AND POSTS
17200509,DAMAGED BRICK MAILBOX
17200537,BRICK BUSINESS SIGN
17200556,CONCRETE CULVERT
17200556,MAILBOX
17200559,BROKEN CONSTRUCTION SIGN
17200571,5 FEET OF ATTENUATOR DAMAGE
17200578,SIDEWALK RAIL
17200583,COLLAPSABLE BARRIER
17200588,FIRE HYDRANT DAMAGE
17200593,MANHOLE COVER AND SIGN
17200607,CREPE MYRTLE
17200614,GUARD RAIL
17200634,GUARD RAIL
17200649,RAILROAD BRIDGE
17200662,BENT GUARD RAIL
17200663,GUARDRAIL DAMAGE
17200682,SPEED LIMIT SIGN
17200682,MAILBOX
17200692,10 FEET OF GUARDRAIL DAMAGE
17200698,BUILDING/STRUCTURAL DAMAGE -GLASS WINDOW
17200707,TRAFFIC CONTROL SIGN RAN DOWN
17200707,HIGHWAY EXIT SIGN RAN DOWN
17200720,POWER LINE POLE
17200720,ELECTRICAL PANEL / WIRES
17200720,LANDSCAPING
17200735,WATER PIPE LINE
17200738,POWER POLE WAS COMPLETY BROKEN
17200740,CABLE BARRIER
17200778,IRON FENCE
17200793,2 DAMAGED GUARDRAILS
17200795,AIR MACHINE
17200795,CPS METER
17200801,"(2) LAMP POST, LANDSCAPING."
17200806,TRAVEL TRAILER
17200808,ARROW GUARD
17200816,GUARD RAIL
17200818,COTTON FIELD
17200820,GUARDRAIL
17200821,FENCE AND SPRINKLER SYSTEM
17200824,TELEPHONE POLE
17200828,LIGHT POLE
17200830,GUARDRAIL
17200839,10 FEET ATTENUATOR
17200846,ROD IRON FENCE
17200856,TREE
17200866,RED FIRE HYDRANT
17200878,KEEP RIGHT (SYMBOL) R4-7
17200882,BARRIERS
17200888,STOP SIGN
17200894,BARBED WIRE FENCE
17200898,BRICK MAIL BOX
17200900,CHAINED FENCE DAMAGE
17200907,LIGHT POLE AND PEDESTRIAN CROSSING LIGHT
17200915,FRONT GLASS WINDOW PANEL BROKEN
17200919,ONCOR LIGHT POLE
17200922,BRICK MAIL BOX - $300
17200922,PLASTIC MAIL BOX - $50
17200924,BARRIER
17200942,25 MPH SPEED LIMIT SIGN
17200950,GUARDRAIL DAMAGE 20 FT
17200954,LIGHT POLE
17200964,POWER POLE
17200971,WOODEN ELECTRICAL POLE
17200972,GUARD RAIL DAMAGE
17200974,FENCE (BMW FACILITY)
17200980,FIRE HYDRANT
17200991,POWER LINE POLE BROKEN
17200994,GUARDRAIL
17200995,METAL GUARDRAIL
17201000,LANDSCAPING OF FRONT YARD
17201012,45 FEET OF GUARDRAIL DAMAGED
17201018,WROUGHT IRON FENCE
17201020,DAMAGED NORTH SIDE OF BUILDING
17201033,CROSSWALK POLE
17201033,LANDSCAPING
17201034,BARBED WIRE FENCE KNOCKED DOWN
17201044,TRASH DUMPSTER
17201055,UTILITY POLE
17201057,UTILITY POLE
17201061,TREE DAMAGE
17201062,20 FT OF ROCK WALL
17201094,ROAD SIGN
17201097,CABLE BARRIER
17201098,CABLE BARRIER
17201107,75 FEET OF METAL GUARDRAIL DAMAGE
17201133,GUARDRAIL
17201152,100 FEET OF CHAINLINK FENCE
17201168,"BRICK WALL, BACKYARD PATIO AREA"
17201192,OVERHANG AT THE EXXON
17201199,ROAD SIGN
17201201,ROAD SIGN
17201204,MAIL BOX
17201204,MAIL BOX
17201205,PERIMETER BRICK WALL (SECTION)
17201207,US 281 HWY IDENTIFIER SIGN
17201220,TREE
17201223,DAMAGED IRON FENCE
17201233,REFRIGERATOR
17201243,CHAIN FENCE AND FENCE POST
17201243,2 MAILBOXES AND MAIL BOX POST
17201243,ROCK WALL APPROX 3 FEET HIGH
17201272,MINOR DAMAGE TO WHITE PIPE FENCE
17201280,DESTROYED TWO GAS PUMPS
17201290,TRAFFIC CONTROL ARM GATE
17201290,CABLE GATE
17201318,CENTER CABLE BARRIER SYSTEM AND 2 POLES
17201322,CROSS WALK LIGHT
17201329,CONSTUCTION TRAFFIC SIGN
17201348,BLACK RUBBER BARRIERS
17201358,BRICK WALL
17201374,CHAIN LINK FENCE
17201380,BARBED WIRE FENCE
17201384,ONCOR POLE  #13NQE27
17201385,MAILBOX
17201397,BARB WIRE FENCE
17201403,2012 NUTTALL TRAILERS FLATBED TRAILER
17201414,TELEPHONE WIRE AND POLE
17201424,GAURDRAIL
17201431,POLE # 5
17201457,TELEPHONE POLE
17201458,HORSE
17201461,BLACK COW
17201464,CHAIN LINK GATE AND CHAIN LINK FENCE
17201469,DAMAGE TO ROADWAY - DIESEL AND OIL SPILL
17201471,METAL DUMPSTER
17201472,CHAIN LINK FENCE
17201474,CABLE BARRIER / GUARD RAIL
17201475,TELEPHONE POLE
17201478,JOHN DEERE GRADER
17201481,STOP SIGN
17201488,DAMAGED HIGHWAY LIGHT POLE
17201488,DAMAGED EXIT SIGN (#573)
17201495,STREET CROSSWALK SIGNAL LIGHT
17201495,BENT BUSINESS SIGN
17201500,CURVE AHEAD SIGN/POLE
17201506,TAN 2008 NISSAN MAXIMA SEDAN
17201518,STREET LIGHT
17201520,WINDOW
17201526,BUILDING
17201536,FENCE
17201558,STREET LIGHT KNOCKED OVER
17201576,GUARD RAIL
17201579,REFLECTOR SIGN-FRONTAGE ROAD
17201584,MAILBOX
17201592,CONCRETE BARRIER
17201593,DAMAGED AUTOMATIC ENTRANCE GATE.
17201595,MAIL BOX
17201595,GARAGE BRICK WALL STRUCTURE
17201598,PERSONAL MAIL BOX
17201600,GUARDRAIL DAMAGE
17201611,VEHICLE STRUCK CURB- LOW WATER CROSSING
17201619,DAMAGED WIRE FENCE
17201621,BRICK MAILBOX
17201622,MAILBOX
17201625,DAMAGED FENCE
17201625,DAMAGED ROAD SIGN
17201631,EXTERIOR DAMAGE TO BUISNESS WALL.
17201637,GUARD RAIL
17201642,MAILBOX AND TRASH CANS
17201645,TREES
17201650,BLACK STEER
17201660,"TREE, PORCH, FURNITURE"
17201666,BARBED WIRE FENCE DAMAGED
17201669,GUARD RAIL
17201678,WOODEN FENCE
17201691,DAMAGE TO CABLES IN THE MEDIAN
17201696,900 BLK E IH 20 WB BRIDGE
17201726,"FENCE, WOODEN POLES, GAURDRAIL"
17201729,50 FT FENCE
17201729,50 FT FENCE
17201732,WOODEN UTILITY POLE
17201755,TRAFFIC SIGNAL
17201768,POWERLINE POLE
17201773,FENCE BY THE PARK ENTRANCE
17201778,STOP SIGN #200101630
17201781,YIELD SIGN
17201791,INSIDE BARRIER WALL HAS IMPACT DAMAGE
17201795,GARAGE DOOR / FRAME OF HOUSE
17201804,TRAFFIC LIGHT JUNCTION BOX
17201826,COLVERT
17201836,GAURD RAIL
17201845,CONCRETE CURVE
17201845,TREE
17201849,DAMAGED GUARDRAIL
17201853,UTILITY POLE
17201860,THAI LANNA SIDEWALK
17201861,BROKEN UTILITY POLE
17201871,HORSE
17201879,MAILBOX
17201884,BUILDING DAMAGE
17201886,TELEPHONE POLL
17201889,20 FT SECTION OF FREEWAY WALL
17201900,DART SIGN POLE
17201901,"""SLOW"" STREET SIGN"
17201921,DAMAGE TO A TREE
17201921,LIGHT POLE COMPLETELY KNOCKED DOWN.
17201923,WOODEN FENCE
17201923,WOODEN FENCE
17201923,AC UNIT/WALL
17201927,METAL FENCE AT THE FRONT OF THE PROPERTY
17201929,30FT DAMAGED BARBED WIRE FENCE LINE
17201930,DIVIDER BARREL
17201934,GUARDRAIL
17201935,COVERED PORCH POLE
17201945,"FIRE HYDRANT DAMAGED, CLOW 2017 MODEL"
17201954,MAILBOX
17201954,"MAILBOX, SHUB/BUSHES"
17201956,TREE
17201983,GUARD RAIL
17201992,CONCRETE DRIVEWAY CULVERT
17201993,30 FEET OF GUARD RAIL
17202022,LIGHT POLE
17202026,YIELD SIGN
17202028,PARKING SIGN
17202047,STOP SIGN
17202054,DAMAGE TO TELEPHONE POLE
17202055,HEAVY DUTY RED GATE
17202071,FIRE HYDRANT
17202082,DOVER PARK LN/JADE BLUFF LN STREET SIGN
17202087,FRAYED THE WOODEN POWER POLE
17202089,STONE MAILBOX
17202093,STOP SIGN
17202093,TREE
17202102,DAMAGED FENCE AT 7352 STATE HIGHWAY 78
17202104,STOP SIGN
17202105,CENTER MEDIAN CABLE
17202107,1 BARRICADE WITH BARRELS
17202108,CURVE ROAD AHEAD SIGN
17202117,50 FEET OF BARBED WIRE FENCE AND SUPPORT
17202125,LIGHT POLL
17202125,SIGN
17202132,1 - SIGN
17202138,ELECTRIC POLE DAMAGE
17202141,CITY LIGHT POLE #534513
17202184,RAN OVER STOP SIGN
17202192,METAL FENCE AND CONCRETE CULVERT BROKEN
17202201,CRASH BARRELS
17202205,STOP SIGN
17202210,DAMAGED CHAIN LINK FENCE
17202218,(2) BRICK COLUMNS
17202222,UTILITY POLE
17202257,PLC CABINET
17202257,50' LENGTH OF CHAIN LINK FENCE
17202259,LIGHT POLE #9 (3819126 35503)
17202275,STOP SIGN
17202277,CROSS WALK SIGNAL
17202300,GUARD RAIL
17202301,LIGHT POLE
17202318,WOODEN FENCE AT 7775 ARCADIA TRL.
17202321,FENCE AND TREE
17202333,WOODEN FENCE
17202345,IMPACT ATTENTUATOR
17202361,AT&T UTILITY POLE
17202363,PEDESTRIAN SIGNAL LIGHT AND POST
17202366,HOUSE PANELING
17202366,CABLE
17202368,DAMAGE TO FENCE
17202371,PIPE FENCE AT 1725 N LAS VEGAS TRL
17202380,"MAILBOX BROKEN, $80 TO REPAIR"
17202383,NATURAL GAS METER
17202391,FENCE
17202395,DAMAGE TO MAILBOX AND LANDSCAPING
17202406,STREET LAMP-LIGHT KNOCKED DOWN
17202415,NONE
17202432,STREET SIGN (PEDESTRIAN)
17202432,STREET SIGN (ONE WAY)
17202437,GUARDRAIL DAMAGE
17202453,BROKEN GAS METER
17202458,GUARD RAIL
17202465,FENCE
17202466,TWO TRAILERS
17202467,GUARD RAIL
17202479,30 FEET OF METAL FENCE
17202513,DAMAGED DOORS
17202518,CONCRETE BARRIER NO DAMAGES/TIRE MARKS
17202530,SIGNAL LIGHT POLE
17202538,FENCE
17202541,SIGN
17202545,GUARD RAIL
17202547,GUARDRAIL
17202556,TRAFFIC LIGHT SIGNAL
17202559,BLACK COW
17202562,GUARD RAIL
17202565,FENCE AND TREE
17202579,BROKEN LIGHT POLE (#133097)
17202579,BROKEN LIGHT POLE (#322060)
17202579,LIGHT POLE (UNKNOWN NUMBER)
17202579,DAMAGED TRAFFIC CONTROL BOX
17202585,DAMAGED ANTIQUE BIESEMEYER RACE BOAT
17202585,APPROX 30 YARDS OF CABLE BARRIER
17202604,STONE MASONRY WITH MAILBOX ENCLOSED
17202614,STOP SIGN
17202624,CRASH IMPACT GUARDRAIL ENDCAP
17202625,EIGHT METAL POLES WERE DAMAGE
17202627,FENCE
17202632,UTILITY POLE 2813 534 0618
17202634,TRAFFIC CONTROL POLE
17202636,FENCE AT 3001 PERSIMMON DR
17202637,BARBED WIRED FENCE AND T-POSTS
17202645,STREET SIGN
17202654,STRUCTURE DAMAGE TO BUILDING
17202655,DAMAGED GUARD RAIL
17202658,SMALL WOOD FENCE
17202659,METAL GUARDRAIL AT EXIT RAMP TO IH-45
17202685,GAURD RAIL
17202689,STOCK FENCE
17202691,CONCRETE BARRIER
17202694,APPROXIMATELY 50 FEET OF WOODEN FENCE
17202695,BARBED WIRE FENCE
17202695,UTILITY POLE
17202700,PAINT SCUFF
17202704,SWEPCO-POLE# 3743
17202704,FIDELITY-INTERNET LINES
17202705,STOP SIGN
17202706,ANGUS COW
17202713,MAILBOX OF 106 AND 108 TEAKWOO
17202716,FENCE
17202751,CABLE BARRIER
17202767,RAILROAD CROSSING
17202791,SCUFFS AND SCRAPES TO BARRIER
17202796,BURN MARKS TO ROAD & RGHT WALL
17202797,MAIL BOX
17202799,LIGHT POLE
17202801,METAL POLE WITH SIGN
17202809,CENTER CABLES
17202810,"UPROOTED PALM TREE, BENT ROD IRON FENCE"
17202814,FENCE
17202822,STREET SIGN
17202822,LIGHT POLE
17202828,GUARDRAIL
17202830,FIRE HYDRANT
17202830,LANDSCAPE
17202830,LIGHT POLE # 726916
17202839,CONCRETE JERSEY BARRIER WALL
17202840,CONCRETE WALL
17202840,SIGN BOARD
17202845,METAL GUARD RAIL AND ROAD SIGN
17202868,BUSH AND TREE
17202871,GUARDRAIL
17202874,"$5,000 PROPERTY DAMAGE"
17202874,UTILITY POLE $2500
17202875,GUARD RAIL DAMAGE
17202882,ROADWAY SIGNS
17202889,FENCE
